Date,TSLA_Close,DPS_Close,GOOGL_Close,F_Close,AMZN_Close,JACK_Close
2012-07-24,29.84,43.34,304.089081,9.06,223.039993,26.15
2012-07-25,28.950001,43.77,304.299286,8.97,217.050003,26.639999
2012-07-26,28.129999,44.66,306.987,8.96,220.009995,26.620001
2012-07-27,29.51,45.59,317.797791,9.0,237.320007,27.0
2012-07-30,27.35,45.580002,316.466461,9.1,236.089996,26.790001
2012-07-31,27.42,45.580002,316.801788,9.24,233.300003,26.99
2012-08-01,26.25,45.450001,316.656647,9.04,232.089996,26.65
2012-08-02,26.1,45.099998,314.689697,8.92,230.809998,26.629999
2012-08-03,27.27,45.599998,320.985992,9.09,234.970001,26.389999
2012-08-06,28.27,45.369999,321.73172,9.15,233.990005,26.139999
2012-08-07,30.25,45.23,320.590576,9.31,236.559998,26.549999
2012-08-08,29.09,45.48,321.436432,9.35,234.380005,26.059999
2012-08-09,29.41,45.009998,321.49649,9.34,234.059998,26.02
2012-08-10,29.940001,45.029999,321.32132,9.35,232.75,25.559999
2012-08-13,31.17,44.689999,330.335327,9.4,232.440002,25.889999
2012-08-14,29.42,44.970001,334.664673,9.44,233.190002,25.82
2012-08-15,29.4,45.040001,334.104095,9.49,237.419998,25.959999
2012-08-16,30.299999,44.91,336.771759,9.59,241.550003,25.91
2012-08-17,30.01,45.16,338.908905,9.63,241.169998,26.360001
2012-08-20,29.51,45.43,338.108093,9.63,240.350006,25.85
2012-08-21,29.110001,45.32,335.090088,9.53,239.449997,25.93
2012-08-22,29.950001,45.330002,338.928925,9.49,243.100006,25.879999
2012-08-23,30.73,44.669998,338.738739,9.45,241.199997,25.75
2012-08-24,29.5,45.189999,339.654663,9.49,245.740005,25.48
2012-08-27,28.32,45.34,334.944946,9.39,243.919998,26.0
2012-08-28,28.690001,44.990002,338.963959,9.34,246.110001,25.99
2012-08-29,28.41,45.060001,344.349335,9.32,247.119995,26.129999
2012-08-30,28.41,44.599998,341.181183,9.31,246.220001,26.15
2012-08-31,28.52,44.810001,342.887878,9.34,248.270004,26.09
2012-09-04,28.139999,44.93,340.86087,9.41,247.880005,26.51
2012-09-05,27.940001,44.790001,340.700714,9.57,246.220001,26.51
2012-09-06,28.549999,45.439999,350.050049,9.92,251.380005,27.120001
2012-09-07,29.35,44.939999,353.428436,10.14,259.140015,27.459999
2012-09-10,27.370001,44.57,350.735748,10.11,257.089996,27.68
2012-09-11,27.799999,44.830002,346.441437,10.15,255.669998,27.82
2012-09-12,28.280001,44.84,345.785797,10.21,255.630005,28.18
2012-09-13,29.48,45.400002,353.373383,10.34,260.23999,28.6
2012-09-14,30.389999,44.080002,355.19519,10.53,261.269989,28.700001
2012-09-17,32.540001,44.029999,355.345337,10.39,258.0,28.4
2012-09-18,31.34,44.369999,359.499512,10.42,258.75,28.43
2012-09-19,31.049999,44.689999,364.114105,10.59,261.679993,28.58
2012-09-20,30.9,44.459999,364.424438,10.44,260.809998,28.360001
2012-09-21,30.02,43.77,367.362366,10.4,257.470001,28.469999
2012-09-24,30.66,43.869999,375.065063,10.32,254.800003,28.58
2012-09-25,27.66,43.689999,374.954956,10.09,252.460007,28.25
2012-09-26,27.540001,43.959999,377.107117,10.01,249.669998,28.34
2012-09-27,28.49,44.400002,378.628632,10.02,256.589996,28.4
2012-09-28,29.280001,44.529999,377.627625,9.86,254.320007,28.110001
2012-10-01,29.16,44.630001,381.271271,9.93,252.009995,28.290001
2012-10-02,29.799999,44.650002,378.873871,9.79,250.600006,27.41
2012-10-03,29.299999,44.299999,381.631622,9.94,255.919998,27.440001
2012-10-04,29.4,43.75,384.409424,10.11,260.470001,27.91
2012-10-05,28.889999,44.02,384.209198,10.16,258.51001,27.459999
2012-10-08,29.25,44.049999,379.299286,10.05,259.059998,27.32
2012-10-09,28.370001,43.91,372.417419,10.1,250.960007,27.040001
2012-10-10,28.4,43.23,372.652649,9.98,244.990005,27.18
2012-10-11,28.32,43.41,376.116119,10.14,244.220001,27.290001
2012-10-12,27.639999,43.459999,372.747742,10.12,242.360001,26.639999
2012-10-15,27.33,43.66,370.86087,10.22,244.179993,26.91
2012-10-16,28.059999,44.580002,372.722717,10.3,243.940002,27.030001
2012-10-17,28.82,44.689999,378.123108,10.41,247.490005,27.49
2012-10-18,28.040001,45.27,347.847839,10.43,244.850006,27.68
2012-10-19,27.74,44.459999,341.236237,10.18,240.0,25.459999
2012-10-22,27.85,44.330002,339.674683,10.17,233.779999,25.66
2012-10-23,28.389999,44.049999,340.515503,10.0,234.309998,25.6
2012-10-24,27.42,42.610001,338.988983,10.17,228.490005,25.41
2012-10-25,27.52,42.919998,339.219208,10.39,222.919998,25.860001
2012-10-26,27.379999,42.759998,337.912903,10.36,238.240005,25.67
2012-10-31,28.129999,42.849998,340.490479,11.16,232.889999,26.01
2012-11-01,29.25,43.279999,344.13913,11.25,232.139999,26.290001
2012-11-02,28.92,42.939999,344.304291,11.17,232.419998,26.049999
2012-11-05,31.5,43.290001,341.821808,11.25,234.330002,26.129999
2012-11-06,31.15,43.720001,341.201202,11.42,237.559998,26.33
2012-11-07,31.540001,43.540001,333.89389,11.06,232.059998,25.690001
2012-11-08,31.309999,43.240002,326.471466,10.9,227.350006,25.42
2012-11-09,30.32,43.509998,331.846832,10.93,226.309998,25.379999
2012-11-12,31.07,43.959999,333.283295,10.97,226.470001,25.129999
2012-11-13,31.610001,43.450001,329.854858,11.0,226.600006,25.139999
2012-11-14,31.379999,43.009998,326.601593,10.67,222.949997,25.01
2012-11-15,30.82,42.599998,323.953949,10.57,220.600006,25.1
2012-11-16,31.84,42.849998,323.91391,10.5,225.229996,25.030001
2012-11-19,32.919998,43.450001,334.439453,10.83,229.710007,26.26
2012-11-20,33.0,43.869999,335.320313,10.85,233.779999,26.17
2012-11-21,32.470001,44.029999,333.26828,10.92,238.029999,27.02
2012-11-23,32.130001,44.810001,334.319305,11.1,239.880005,27.139999
2012-11-26,32.27,44.240002,330.905914,11.11,243.619995,27.49
2012-11-27,32.150002,44.23,335.690704,11.1,243.399994,27.26
2012-11-28,33.23,44.66,342.177185,11.25,247.110001,27.77
2012-11-29,33.689999,44.849998,346.29129,11.53,251.270004,27.91
2012-11-30,33.82,44.849998,349.534546,11.45,252.050003,27.549999
2012-12-03,34.619999,44.84,347.972961,11.41,250.330002,27.549999
2012-12-04,33.900002,45.009998,345.86087,11.31,252.490005,27.26
2012-12-05,33.709999,45.450001,344.254242,11.31,253.960007,27.43
2012-12-06,33.900002,45.5,345.910919,11.24,253.369995,27.52
2012-12-07,34.169998,45.509998,342.447449,11.48,253.270004,27.700001
2012-12-10,34.57,45.91,343.05304,11.47,247.770004,27.719999
2012-12-11,35.279999,45.540001,348.788788,11.49,250.690002,27.77
2012-12-12,35.259998,45.18,349.12912,11.47,251.759995,27.65
2012-12-13,33.610001,44.43,351.701691,11.27,251.25,27.799999
2012-12-14,33.810001,44.630001,351.331329,11.1,249.190002,28.35
2012-12-17,34.400002,44.59,360.750763,11.39,253.860001,28.870001
2012-12-18,34.59,44.689999,360.895905,11.67,260.399994,28.99
2012-12-19,34.610001,44.48,360.415405,11.73,257.98999,28.91
2012-12-20,34.43,44.82,361.541534,11.77,261.5,28.9
2012-12-21,34.0,44.68,358.173187,11.86,256.920013,28.75
2012-12-24,34.279999,44.700001,355.105103,12.4,258.619995,28.639999
2012-12-26,33.59,44.279999,354.789795,12.79,248.630005,28.629999
2012-12-27,33.689999,44.209999,353.498505,12.76,248.309998,28.59
2012-12-28,33.220001,43.880001,350.355347,12.87,245.179993,28.4
2012-12-31,33.869999,44.18,354.044037,12.95,250.869995,28.6
2013-01-02,35.360001,45.599998,361.987,13.2,257.309998,29.08
2013-01-03,34.77,45.419998,362.197205,13.46,258.480011,29.190001
2013-01-04,34.400002,45.68,369.35434,13.57,259.149994,29.219999
2013-01-07,34.34,45.240002,367.742737,13.43,268.459991,29.0
2013-01-08,33.68,45.380001,367.017029,13.35,266.380005,28.73
2013-01-09,33.639999,45.700001,369.429443,13.47,266.350006,28.790001
2013-01-10,33.529999,45.759998,371.111115,13.83,265.339996,28.74
2013-01-11,32.91,45.080002,370.365356,14.0,267.940002,28.790001
2013-01-14,33.259998,45.189999,361.987,13.99,272.730011,28.610001
2013-01-15,33.900002,45.279999,362.82782,14.3,271.899994,28.75
2013-01-16,34.099998,44.939999,357.952942,14.22,268.929993,28.66
2013-01-17,34.380001,45.07,356.016022,14.22,270.480011,29.059999
2013-01-18,34.52,45.299999,352.607605,14.11,272.119995,29.48
2013-01-22,35.189999,45.200001,351.786774,14.17,270.190002,29.43
2013-01-23,36.0,44.279999,371.121124,13.88,268.109985,29.030001
2013-01-24,36.990002,44.540001,377.482483,13.87,273.459991,29.549999
2013-01-25,36.98,44.560001,377.212219,13.68,283.98999,29.549999
2013-01-28,38.029999,44.650002,375.740753,13.78,276.040009,29.379999
2013-01-29,37.950001,45.009998,377.217224,13.14,260.350006,29.15
2013-01-30,37.52,45.299999,377.292297,12.93,272.76001,28.82
2013-01-31,37.509998,45.07,378.223236,12.95,265.5,29.030001
2013-02-01,38.299999,45.240002,388.188202,13.02,265.0,29.450001
2013-02-04,37.740002,45.419998,379.889893,12.88,259.980011,29.370001
2013-02-05,38.130001,45.900002,383.253265,13.18,266.890015,29.51
2013-02-06,39.169998,46.040001,385.470459,13.2,262.220001,29.73
2013-02-07,39.48,45.98,387.362366,13.07,260.230011,29.67
2013-02-08,39.240002,45.73,393.078064,13.1,261.950012,29.83
2013-02-11,38.419998,45.419998,391.601593,13.11,257.209991,29.93
2013-02-12,37.889999,45.32,390.740753,13.08,258.700012,30.219999
2013-02-13,38.450001,42.689999,391.821808,13.04,269.470001,29.950001
2013-02-14,38.27,42.799999,394.304291,13.11,269.23999,29.75
2013-02-15,37.040001,42.91,396.841827,13.02,265.089996,29.76
2013-02-19,39.279999,43.0,403.828827,12.99,269.75,30.459999
2013-02-20,38.540001,42.470001,396.626617,12.6,266.410004,29.969999
2013-02-21,35.16,42.57,398.163177,12.39,265.940002,31.5
2013-02-22,36.110001,42.900002,400.255249,12.48,265.420013,31.870001
2013-02-25,34.380001,42.720001,395.780792,12.13,259.869995,31.299999
2013-02-26,34.43,42.790001,395.460449,12.34,259.359985,31.280001
2013-02-27,35.099998,43.200001,400.290283,12.76,263.25,31.76
2013-02-28,34.830002,43.619999,401.001007,12.61,264.269989,31.66
2013-03-01,34.650002,43.779999,403.498505,12.61,265.73999,32.049999
2013-03-04,35.580002,43.82,411.161163,12.75,273.109985,31.790001
2013-03-05,36.650002,44.279999,419.719727,12.87,275.589996,32.470001
2013-03-06,37.689999,44.18,416.10611,12.89,273.790009,32.610001
2013-03-07,38.23,43.849998,416.716705,12.83,273.880005,33.080002
2013-03-08,38.470001,44.0,416.176178,12.98,274.190002,33.23
2013-03-11,39.099998,44.139999,417.82782,13.34,271.23999,33.25
2013-03-12,39.119999,44.389999,414.219208,13.39,274.130005,33.169998
2013-03-13,38.98,43.720001,413.068054,13.4,275.100006,33.25
2013-03-14,36.849998,43.779999,411.181183,13.43,265.73999,33.959999
2013-03-15,35.290001,44.07,407.557556,13.45,261.820007,33.48
2013-03-18,35.150002,44.349998,404.299286,13.26,257.890015,33.700001
2013-03-19,35.080002,44.98,406.066071,13.16,256.410004,33.990002
2013-03-20,35.950001,45.779999,407.762756,13.36,257.279999,33.91
2013-03-21,36.009998,45.599998,406.036041,13.26,253.389999,33.900002
2013-03-22,36.619999,46.419998,405.560547,13.26,257.75,34.27
2013-03-25,37.529999,46.360001,405.22522,13.29,256.019989,34.450001
2013-03-26,37.860001,46.700001,406.616608,13.31,260.309998,34.580002
2013-03-27,38.16,46.669998,401.73172,13.22,265.299988,35.0
2013-03-28,37.889999,46.950001,397.492493,13.15,266.48999,34.59
2013-04-01,43.93,46.669998,400.996002,12.9,261.609985,34.369999
2013-04-02,44.34,46.639999,406.926941,13.01,263.320007,34.200001
2013-04-03,41.099998,46.290001,403.50351,12.68,259.029999,33.810001
2013-04-04,42.009998,46.5,397.932922,12.65,259.079987,34.689999
2013-04-05,41.369999,46.119999,391.916931,12.44,255.479996,34.57
2013-04-08,41.830002,46.68,387.812805,12.78,258.950012,34.73
2013-04-09,40.5,46.349998,389.214203,12.8,261.140015,33.970001
2013-04-10,41.860001,46.98,395.485474,13.12,264.769989,34.34
2013-04-11,43.59,47.610001,395.590576,13.55,269.850006,35.650002
2013-04-12,43.75,47.639999,395.42041,13.53,272.869995,35.84
2013-04-15,43.299999,46.73,391.356354,12.95,267.720001,35.07
2013-04-16,45.59,47.52,397.082092,13.12,272.339996,35.709999
2013-04-17,45.450001,46.93,391.671661,12.93,267.399994,35.380001
2013-04-18,46.970001,47.110001,383.338348,12.75,259.420013,35.470001
2013-04-19,47.830002,48.07,400.335327,12.93,260.320007,35.599998
2013-04-22,50.189999,47.880001,400.455444,13.06,263.549988,35.439999
2013-04-23,51.009998,47.779999,404.35434,13.36,268.899994,35.549999
2013-04-24,50.43,48.189999,407.132141,13.33,268.779999,36.0
2013-04-25,52.0,48.119999,404.954956,13.47,274.700012,35.889999
2013-04-26,51.200001,48.080002,401.111115,13.67,254.809998,35.759998
2013-04-29,54.939999,48.130001,409.939941,13.66,249.740005,35.599998
2013-04-30,53.990002,48.830002,412.697693,13.71,253.809998,35.849998
2013-05-01,53.279999,48.060001,410.625641,13.38,248.229996,35.389999
2013-05-02,54.110001,48.68,415.220215,13.41,252.550003,36.41
2013-05-03,54.549999,49.200001,423.283295,13.83,258.049988,37.02
2013-05-06,59.5,49.32,431.206207,14.09,255.720001,36.91
2013-05-07,55.509998,49.490002,429.044037,14.19,257.730011,37.349998
2013-05-08,55.790001,49.400002,437.252258,14.21,258.679993,37.330002
2013-05-09,69.400002,48.619999,436.176178,14.2,260.160004,37.169998
2013-05-10,76.760002,49.0,440.555542,14.11,263.630005,37.43
2013-05-13,87.800003,48.919998,439.204193,14.01,264.51001,37.310001
2013-05-14,83.239998,49.299999,443.993988,14.27,268.329987,38.220001
2013-05-15,84.839996,50.360001,458.403412,14.67,266.559998,38.330002
2013-05-16,92.25,49.59,452.38739,14.64,264.119995,36.970001
2013-05-17,91.5,49.25,455.045044,15.08,269.899994,36.950001
2013-05-20,89.940002,48.77,454.719727,15.05,267.630005,36.560001
2013-05-21,87.589996,48.279999,453.938934,14.95,268.859985,36.889999
2013-05-22,87.239998,48.259998,445.155151,14.97,262.959991,36.509998
2013-05-23,92.730003,47.630001,441.836823,14.81,261.799988,36.43
2013-05-24,97.080002,48.09,437.097107,14.79,261.73999,36.68
2013-05-28,110.330002,48.580002,441.07608,15.28,267.290009,36.919998
2013-05-29,104.629997,47.459999,434.5896,15.63,265.529999,36.860001
2013-05-30,104.949997,46.959999,435.815826,15.9,266.829987,36.98
2013-05-31,97.760002,45.98,436.046051,15.68,269.200012,36.490002
2013-06-03,92.589996,47.02,434.249237,15.89,266.880005,37.049999
2013-06-04,94.839996,46.91,429.97998,15.78,265.700012,36.860001
2013-06-05,95.370003,46.490002,430.280273,15.25,267.170013,36.720001
2013-06-06,97.349998,46.080002,432.752747,15.44,267.829987,37.169998
2013-06-07,102.040001,46.330002,440.305298,15.73,276.869995,37.68
2013-06-10,100.050003,47.049999,445.555542,15.71,281.070007,37.970001
2013-06-11,94.470001,46.66,440.345337,15.51,274.779999,38.09
2013-06-12,97.730003,47.0,436.426422,15.37,271.670013,37.540001
2013-06-13,98.18,46.810001,438.938934,15.58,275.790009,38.299999
2013-06-14,100.300003,46.93,437.957947,15.37,273.98999,37.860001
2013-06-17,102.199997,47.099998,443.568573,15.55,278.059998,36.990002
2013-06-18,103.389999,47.43,450.760773,15.65,281.76001,38.810001
2013-06-19,104.68,46.599998,450.790802,15.32,278.160004,38.799999
2013-06-20,100.650002,45.380001,442.812805,14.82,273.440002,38.389999
2013-06-21,99.550003,45.540001,440.905914,15.0,273.359985,38.389999
2013-06-24,101.489998,45.189999,435.330322,14.67,270.609985,38.200001
2013-06-25,102.400002,44.98,433.533539,14.97,272.089996,38.169998
2013-06-26,105.720001,45.639999,437.262268,15.29,277.570007,38.830002
2013-06-27,109.25,46.0,438.973969,15.65,277.549988,39.25
2013-06-28,107.360001,45.93,440.625641,15.47,277.690002,39.290001
2013-07-01,117.18,46.41,444.384399,15.74,282.100006,39.990002
2013-07-02,117.82,46.599998,441.596588,16.18,283.730011,39.799999
2013-07-03,115.239998,46.580002,443.658661,16.43,284.029999,39.889999
2013-07-05,120.089996,46.369999,447.1922,16.700001,285.880005,40.5
2013-07-08,121.610001,46.389999,452.997986,16.809999,290.589996,40.860001
2013-07-09,123.449997,46.599998,453.073059,16.84,291.529999,40.73
2013-07-10,122.269997,46.959999,453.448456,16.719999,292.329987,40.549999
2013-07-11,125.610001,47.57,460.580566,16.98,299.660004,40.5
2013-07-12,129.899994,47.459999,461.961975,17.110001,307.549988,40.77
2013-07-15,127.260002,47.5,462.8078,17.120001,306.570007,41.0
2013-07-16,109.050003,47.310001,460.265259,16.6,306.869995,40.75
2013-07-17,120.25,47.700001,459.734741,16.780001,308.690002,40.610001
2013-07-18,119.029999,47.91,455.795807,16.93,304.109985,40.900002
2013-07-19,119.68,48.290001,448.748749,16.76,305.230011,40.650002
2013-07-22,122.43,47.82,455.805817,17.040001,303.480011,40.220001
2013-07-23,122.739998,47.68,452.352356,16.940001,301.059998,39.57
2013-07-24,121.699997,46.32,451.901917,17.370001,298.940002,39.029999
2013-07-25,124.07,46.110001,444.294281,16.959999,303.399994,39.040001
2013-07-26,129.389999,46.639999,443.118103,17.02,312.01001,39.540001
2013-07-29,134.619995,46.799999,441.576569,17.08,306.100006,39.57
2013-07-30,131.740005,46.450001,445.905914,17.08,302.410004,39.790001
2013-07-31,134.279999,46.740002,444.319305,16.879999,301.220001,40.09
2013-08-01,135.550003,47.259998,452.562561,17.190001,305.570007,40.990002
2013-08-02,138.0,47.41,453.738739,17.5,304.209991,40.799999
2013-08-05,144.679993,47.470001,452.952942,17.190001,300.98999,42.299999
2013-08-06,142.149994,47.150002,448.733734,17.030001,300.75,40.380001
2013-08-07,134.229996,47.220001,445.770782,16.77,296.910004,40.490002
2013-08-08,153.479996,47.040001,446.776764,16.98,295.73999,41.849998
2013-08-09,153.0,46.849998,445.650665,17.02,297.26001,40.48
2013-08-12,147.380005,46.619999,443.198212,17.07,296.690002,40.25
2013-08-13,145.429993,46.459999,441.066071,17.059999,293.970001,40.459999
2013-08-14,139.360001,45.860001,435.340332,16.889999,291.339996,40.119999
2013-08-15,139.669998,45.279999,430.260254,16.43,286.470001,39.419998
2013-08-16,142.0,44.830002,428.883881,16.299999,284.820007,39.77
2013-08-19,144.899994,45.200001,433.25827,16.120001,285.570007,40.049999
2013-08-20,149.580002,45.580002,433.143158,16.309999,287.089996,41.02
2013-08-21,147.860001,45.16,435.100098,16.25,284.570007,40.75
2013-08-22,157.100006,45.240002,437.292297,16.41,289.730011,41.43
2013-08-23,161.839996,45.619999,435.540527,16.450001,290.01001,41.209999
2013-08-26,164.220001,45.32,433.628632,16.41,286.209991,41.119999
2013-08-27,167.009995,45.360001,425.500488,15.88,280.929993,40.580002
2013-08-28,166.449997,44.900002,424.699707,16.02,281.579987,40.610001
2013-08-29,166.059998,44.59,428.143158,16.5,283.980011,40.34
2013-08-30,169.0,44.759998,423.873871,16.190001,280.980011,39.490002
2013-09-03,168.940002,44.599998,430.620605,16.34,288.799988,39.32
2013-09-04,170.619995,45.25,436.251251,16.91,293.640015,38.75
2013-09-05,169.929993,44.610001,440.220215,17.299999,294.100006,38.889999
2013-09-06,166.970001,44.470001,440.230225,17.0,295.859985,39.0
2013-09-09,160.699997,44.580002,444.469482,17.309999,299.709991,39.75
2013-09-10,166.369995,44.540001,444.779785,17.549999,300.359985,40.380001
2013-09-11,163.520004,44.310001,448.543549,17.540001,299.640015,40.23
2013-09-12,164.929993,44.560001,446.97699,17.389999,298.859985,40.25
2013-09-13,165.539993,44.91,444.97998,17.35,297.920013,40.16
2013-09-16,166.580002,45.130001,444.32431,17.35,296.059998,40.23
2013-09-17,166.229996,45.52,443.498505,17.440001,304.170013,40.490002
2013-09-18,166.220001,46.09,452.112122,17.629999,312.029999,40.41
2013-09-19,177.919998,45.790001,449.644653,17.66,312.059998,40.52
2013-09-20,183.389999,45.59,452.007019,17.389999,316.339996,40.580002
2013-09-23,181.110001,45.290001,443.693695,17.200001,311.48999,40.369999
2013-09-24,182.330002,45.27,443.863861,17.26,314.130005,40.360001
2013-09-25,185.240005,44.950001,439.054047,17.190001,312.649994,39.919998
2013-09-26,188.639999,45.07,439.524536,17.27,318.119995,40.139999
2013-09-27,190.899994,44.98,438.633636,17.049999,316.01001,40.099998
2013-09-30,193.369995,44.82,438.393402,16.870001,312.640015,39.990002
2013-10-01,193.0,44.48,443.943939,17.190001,320.950012,40.59
2013-10-02,180.949997,44.0,444.439453,17.209999,320.51001,40.759998
2013-10-03,173.309998,43.41,438.48349,16.950001,314.76001,40.34
2013-10-04,180.979996,43.470001,436.611603,17.09,319.040009,40.330002
2013-10-07,183.070007,43.380001,433.303314,16.809999,310.029999,39.439999
2013-10-08,174.729996,43.470001,427.262268,16.5,303.230011,39.080002
2013-10-09,168.779999,43.630001,428.358368,16.620001,298.230011,38.77
2013-10-10,172.929993,44.049999,434.554565,16.93,305.170013,39.400002
2013-10-11,178.699997,43.919998,436.431427,17.110001,310.890015,39.830002
2013-10-14,179.720001,44.169998,438.4935,17.18,310.700012,39.73
2013-10-15,183.940002,43.779999,441.446442,16.969999,306.399994,39.139999
2013-10-16,183.559998,45.040001,449.464478,17.290001,310.48999,39.200001
2013-10-17,182.800003,45.029999,444.839844,17.459999,310.769989,39.779999
2013-10-18,183.399994,45.009998,506.211212,17.530001,328.929993,39.990002
2013-10-21,172.600006,44.98,502.152161,17.5,326.440002,40.43
2013-10-22,171.539993,45.369999,504.003998,17.6,332.540009,40.549999
2013-10-23,164.5,46.490002,516.221191,17.52,326.76001,40.09
2013-10-24,173.149994,46.490002,513.288269,17.76,332.209991,40.34
2013-10-25,169.660004,46.669998,508.108093,17.6,363.390015,40.509998
2013-10-28,162.860001,47.509998,508.007996,17.57,358.160004,40.490002
2013-10-29,164.470001,47.709999,518.638611,17.610001,362.700012,40.650002
2013-10-30,159.220001,47.470001,515.725708,17.34,361.079987,40.549999
2013-10-31,159.940002,47.349998,515.805786,17.110001,364.029999,40.68
2013-11-01,162.169998,47.43,514.034058,16.889999,359.0,40.689999
2013-11-04,175.199997,47.18,513.568542,17.0,358.73999,41.549999
2013-11-05,176.809998,47.279999,511.271271,17.09,358.890015,42.490002
2013-11-06,151.160004,47.759998,511.886902,16.91,356.179993,42.740002
2013-11-07,139.770004,47.330002,504.479492,16.549999,343.559998,41.580002
2013-11-08,137.949997,47.91,508.523529,16.85,350.309998,42.279999
2013-11-11,144.699997,47.91,505.800812,16.889999,354.380005,42.599998
2013-11-12,137.800003,47.939999,506.396393,16.719999,349.529999,43.189999
2013-11-13,138.699997,48.139999,516.75177,17.1,356.220001,43.830002
2013-11-14,137.600006,48.75,518.133118,17.09,367.399994,44.5
2013-11-15,135.449997,48.560001,517.297302,17.07,369.170013,44.84
2013-11-18,121.580002,48.66,516.291321,16.98,366.179993,44.619999
2013-11-19,126.089996,48.450001,513.113098,16.870001,364.940002,44.580002
2013-11-20,121.110001,48.41,511.666656,16.92,362.570007,44.700001
2013-11-21,122.099998,49.169998,517.552551,17.09,368.920013,47.349998
2013-11-22,121.379997,48.939999,516.461487,17.01,372.309998,48.09
2013-11-25,120.839996,48.490002,523.488464,16.940001,376.640015,47.490002
2013-11-26,120.5,48.189999,529.734741,16.870001,381.369995,47.290001
2013-11-27,126.940002,48.470001,532.087097,17.030001,386.709991,47.57
2013-11-29,127.279999,48.259998,530.325317,17.08,393.619995,47.349998
2013-12-02,124.169998,47.740002,527.767761,17.059999,392.299988,46.400002
2013-12-03,144.699997,48.110001,527.157166,16.559999,384.660004,45.93
2013-12-04,138.949997,48.630001,529.619629,16.620001,385.959991,46.48
2013-12-05,140.479996,48.209999,529.199219,16.74,384.48999,47.419998
2013-12-06,137.360001,49.0,535.470459,16.700001,386.950012,47.799999
2013-12-09,141.600006,48.740002,539.609619,16.559999,384.890015,47.73
2013-12-10,142.190002,48.389999,542.872864,16.530001,387.779999,47.130001
2013-12-11,139.649994,48.310001,539.184204,16.41,382.190002,46.669998
2013-12-12,147.470001,47.299999,535.515503,16.389999,381.25,46.91
2013-12-13,147.649994,47.580002,530.925903,16.59,384.23999,46.919998
2013-12-16,147.940002,47.75,537.027039,16.860001,388.970001,48.049999
2013-12-17,152.460007,47.349998,535.465454,16.700001,387.649994,48.279999
2013-12-18,147.979996,48.220001,542.917908,15.65,395.959991,49.029999
2013-12-19,140.720001,47.799999,543.653625,15.3,395.190002,48.669998
2013-12-20,143.240005,48.419998,550.86084,15.42,402.200012,49.290001
2013-12-23,143.550003,48.189999,558.108093,15.15,402.920013,49.599998
2013-12-24,151.410004,48.5,556.476501,15.19,399.200012,49.450001
2013-12-26,155.5,48.59,559.289307,15.33,404.390015,50.099998
2013-12-27,151.119995,48.799999,559.759766,15.3,398.079987,49.93
2013-12-30,152.440002,48.84,555.285278,15.28,393.369995,49.93
2013-12-31,150.429993,48.720001,560.915894,15.43,398.790009,50.02
2014-01-02,150.100006,47.669998,557.117126,15.44,397.970001,49.099998
2014-01-03,149.559998,47.599998,553.05304,15.51,396.440002,49.799999
2014-01-06,147.0,47.720001,559.219238,15.58,393.630005,48.529999
2014-01-07,149.360001,48.099998,570.0,15.38,398.029999,49.290001
2014-01-08,151.279999,47.720001,571.186157,15.54,401.920013,48.73
2014-01-09,147.529999,47.970001,565.685669,15.84,401.01001,48.110001
2014-01-10,145.720001,48.43,565.65564,16.07,397.660004,48.330002
2014-01-13,139.339996,47.43,562.052063,16.110001,390.980011,48.32
2014-01-14,161.270004,48.040001,575.275269,16.4,397.540009,49.75
2014-01-15,164.130005,48.07,574.884888,16.700001,395.869995,50.689999
2014-01-16,170.970001,48.349998,578.68866,16.73,395.799988,50.799999
2014-01-17,170.009995,48.490002,575.84082,16.52,399.609985,50.82
2014-01-21,176.679993,49.650002,582.432434,16.41,407.049988,50.959999
2014-01-22,178.559998,49.439999,583.093079,16.549999,404.540009,51.599998
2014-01-23,181.5,49.09,580.630615,16.43,399.869995,51.279999
2014-01-24,174.600006,48.470001,562.477478,15.83,387.600006,50.830002
2014-01-27,169.619995,49.049999,551.166138,15.71,386.279999,49.740002
2014-01-28,178.380005,48.98,562.067078,15.72,394.429993,50.669998
2014-01-29,175.229996,47.900002,554.014038,15.26,384.200012,49.790001
2014-01-30,182.839996,48.290001,568.263245,15.25,403.01001,50.259998
2014-01-31,181.410004,47.880001,591.07605,14.96,358.690002,50.57
2014-02-03,177.110001,47.220001,567.282288,14.55,346.149994,49.459999
2014-02-04,178.729996,47.310001,569.649658,14.87,347.950012,49.900002
2014-02-05,174.419998,47.57,572.17218,14.73,346.450012,49.529999
2014-02-06,178.380005,47.860001,580.560547,14.85,354.589996,50.84
2014-02-07,186.529999,48.889999,589.309326,14.97,361.079987,51.209999
2014-02-10,196.559998,48.700001,587.052063,14.84,360.869995,52.139999
2014-02-11,196.619995,48.900002,595.685669,14.96,361.790009,52.689999
2014-02-12,195.320007,49.990002,593.938965,15.0,349.25,51.740002
2014-02-13,199.630005,50.07,600.550537,15.08,357.200012,52.580002
2014-02-14,198.229996,50.299999,602.002014,15.24,357.350006,52.720001
2014-02-18,203.699997,50.619999,606.046021,15.39,353.649994,52.700001
2014-02-19,193.639999,50.959999,601.77179,15.25,347.380005,53.470001
2014-02-20,209.970001,51.470001,602.657654,15.27,349.799988,57.73
