,FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,SPORT,PCTMARR,HOMEVAL
6881,235B64XA,1,0,1,1,0,0,25,5,0,37,3,0,1,0.0,68,170
6882,268U87GF,0,1,1,1,0,1,25,3,1,63,5,1,1,0.0,51,39
6885,323A61JR,1,0,0,1,0,0,15,3,0,54,3,1,1,0.0,67,55
6887,625X87XL,1,0,0,1,0,0,15,8,0,39,2,0,1,0.0,58,83
6889,160O51UD,1,1,0,0,1,0,15,10,1,36,5,0,1,0.0,59,475
6890,774G06ZI,0,0,0,0,0,1,25,11,1,75,6,0,1,0.0,57,40
6893,972D14XD,1,1,1,0,1,0,15,6,0,29,3,0,1,0.0,56,45
6895,311I15NW,1,0,1,1,0,1,25,7,1,82,4,0,1,0.0,60,89
6896,736K45NM,1,0,1,0,1,0,15,5,0,91,4,1,1,0.0,39,49
6897,667M91WD,1,0,1,0,0,0,15,10,1,43,2,0,1,0.0,73,86
6898,643W74DC,0,1,0,0,0,1,50,7,1,73,4,0,1,1.0,74,59
6899,794O95QT,0,1,1,0,0,0,15,4,0,75,0,1,1,0.0,46,131
6900,541N66QJ,0,1,0,1,0,1,25,8,1,79,5,0,1,0.0,57,441
6901,234O77MO,0,1,1,1,0,1,15,5,0,29,1,0,1,0.0,60,49
6903,426N82KG,0,1,0,1,0,0,50,10,0,51,2,1,1,0.0,36,119
6904,064H58FF,1,0,0,1,0,1,15,8,1,45,4,0,1,0.0,69,140
6905,172Z52HV,1,1,0,0,1,1,15,11,1,65,0,1,1,0.0,65,90
6907,812Q11ZS,1,1,0,0,1,1,15,6,1,39,3,1,1,0.0,63,71
6908,495L41PY,0,1,0,0,0,1,15,3,0,73,4,0,1,0.0,70,75
6909,586N23XB,1,0,0,0,1,1,15,11,1,67,5,0,1,0.0,45,37
6916,169O48FI,0,0,0,1,0,1,25,7,0,64,5,1,1,0.0,30,66
6917,122E58HK,1,0,1,1,0,0,15,3,1,45,4,0,1,0.0,63,95
6918,086L06SJ,0,1,1,1,1,1,15,6,0,76,4,1,1,0.0,59,77
6922,948H32WU,0,0,1,1,0,0,15,10,1,78,0,1,1,0.0,43,109
6923,591A63RW,0,0,0,1,0,0,15,11,1,45,3,0,1,0.0,60,299
6924,041B82GQ,0,1,1,1,1,1,50,10,1,89,3,1,1,0.0,49,45
6925,778X86GY,0,1,0,0,1,1,15,10,1,75,3,1,1,0.0,70,146
6926,016F80KK,0,0,0,1,1,1,25,8,0,32,3,1,1,0.0,71,165
6928,369P68SR,0,0,1,1,0,0,15,3,0,79,6,1,1,0.0,72,120
6931,647S24NB,1,0,1,1,0,0,15,3,0,84,2,0,1,0.0,64,60
6932,927A50QU,1,1,1,1,0,1,15,3,0,69,3,1,1,0.0,47,94
6934,603L70PP,1,1,1,1,1,0,15,10,1,63,0,0,1,0.0,65,71
6935,041W89ET,0,1,1,1,1,0,25,7,0,45,4,0,1,0.0,64,48
6936,246R47LM,0,1,0,1,1,0,25,6,0,59,4,1,1,0.0,40,102
6937,015N61WT,1,0,0,1,0,1,15,9,0,87,1,1,1,0.0,51,65
6939,196Y45TW,1,1,0,1,1,0,25,6,0,82,6,1,1,0.0,61,280
6940,600E00TR,1,0,1,0,0,1,15,5,0,50,6,0,1,0.0,68,118
6941,320Q45YU,0,1,0,0,1,0,25,10,1,81,1,0,1,0.0,67,75
6942,650D42KC,1,1,0,1,0,1,15,3,0,77,3,1,1,0.0,61,57
6943,596F33JC,0,0,0,1,1,1,25,6,1,57,2,1,1,0.0,62,35
6944,727Y28MK,1,1,0,1,0,0,25,10,1,37,5,0,1,0.0,43,278
6947,457Y19CQ,0,0,0,0,1,1,15,9,1,75,2,1,1,0.0,65,452
6949,577Z42XD,1,1,1,1,1,1,25,6,0,78,4,0,1,0.0,31,506
6950,576M25KX,0,0,0,1,0,1,25,11,1,79,4,0,0,0.0,58,183
6951,339W89NT,0,0,0,0,0,1,15,4,0,38,3,0,1,0.0,67,37
6952,703V37HU,0,1,1,1,0,0,15,9,1,58,4,1,1,0.0,61,59
6963,703J40KB,0,0,0,1,1,0,15,11,1,93,0,0,1,0.0,40,56
6965,240L55SX,0,1,0,1,0,0,15,5,0,33,3,0,1,0.0,51,62
6967,319Q84ML,0,0,0,1,0,1,25,11,1,64,5,1,1,0.0,64,47
6968,268V81JM,1,0,1,1,0,0,15,3,0,49,4,1,1,0.0,50,55
6969,454K30PP,0,1,0,0,1,1,50,11,1,49,6,0,1,0.0,55,212
6972,793F34KJ,0,0,1,0,0,1,15,7,1,80,2,1,1,0.0,59,99
6973,752A66NW,0,0,0,0,0,1,15,7,1,72,2,1,1,0.0,72,95
6976,491J86TT,1,0,1,0,0,0,15,3,1,89,4,1,1,0.0,26,201
6977,170Y79FU,0,0,1,0,0,0,25,5,0,58,4,1,1,0.0,41,34
6978,570O80MN,1,0,1,1,1,1,15,9,0,54,6,0,1,0.0,71,110
6980,649S22TR,0,0,0,0,1,0,25,5,0,63,3,1,1,0.0,50,59
6982,118Y08HE,1,1,0,0,0,1,15,7,0,71,2,0,1,0.0,56,42
6983,615H57PS,1,0,1,1,0,0,15,3,0,68,0,1,1,0.0,53,51
6985,065Z89WN,1,0,0,1,1,0,15,9,1,87,0,0,1,0.0,72,35
6987,645S87YZ,1,0,0,1,0,0,15,5,0,71,5,1,1,0.0,63,259
6988,737U53XH,0,1,1,1,0,1,15,10,1,69,4,1,1,0.0,69,110
6989,583R42OQ,0,1,1,1,1,0,25,11,1,80,0,0,1,0.0,58,45
6990,372G81AW,0,0,1,1,0,0,25,5,0,45,6,1,1,0.0,71,120
6991,494T91DB,1,1,1,0,1,1,25,10,1,40,6,1,1,0.0,70,322
6992,714S02EY,1,1,1,0,0,0,15,9,0,46,6,1,1,1.0,57,184
6994,680E89LT,0,0,1,0,1,1,15,9,1,36,3,0,1,0.0,56,56
6995,239X56YE,0,1,1,1,0,1,15,10,1,82,3,0,1,0.0,42,52
6996,805X43VG,1,1,1,1,1,0,25,7,1,74,3,1,1,0.0,59,122
7000,853K85LW,0,1,1,0,1,0,25,6,0,28,5,1,1,0.0,56,171
7002,307C99KG,0,0,0,1,0,0,15,3,0,55,3,1,1,0.0,63,97
7003,076Y85SM,1,0,0,0,0,1,25,8,1,64,4,1,1,0.0,46,342
7005,351B76RS,1,1,1,0,0,0,15,10,1,80,4,1,1,0.0,71,270
7006,723G60OP,1,1,0,1,0,1,50,7,0,61,1,1,1,0.0,45,40
7007,871M17BS,0,0,0,0,1,1,25,11,1,68,1,0,1,0.0,56,73
7008,475U68IM,1,0,0,1,0,1,50,7,0,49,3,0,1,0.0,52,220
7011,014R02FV,1,0,0,1,1,1,25,3,0,57,2,1,1,0.0,73,104
7012,655Q97NW,0,1,1,1,1,1,15,10,1,76,0,0,1,0.0,67,105
7014,321E47RS,0,1,1,1,0,1,15,7,1,66,5,0,1,0.0,53,163
7016,737P79KF,0,0,0,1,1,0,15,4,1,65,4,1,1,0.0,69,46
7017,428K51EV,0,0,1,1,0,0,15,11,0,73,1,1,1,0.0,73,71
7019,873B62RF,0,1,1,1,0,1,25,5,0,74,2,1,1,0.0,47,66
7021,944Y80SO,0,0,0,1,0,0,15,6,1,43,5,0,1,0.0,71,137
7024,786R64OB,1,1,1,0,1,1,50,9,0,71,3,1,1,0.0,68,161
7025,877Q32TC,1,0,1,0,0,0,15,2,0,68,0,0,1,0.0,48,246
7028,597K77TG,0,0,0,0,0,1,25,7,0,40,5,1,1,0.0,58,60
7029,355W86TR,1,0,0,1,1,0,15,5,1,62,3,0,1,0.0,59,39
7031,280X15CU,0,0,0,1,0,0,25,6,1,48,2,1,1,0.0,67,25
7033,449B28GS,0,1,1,0,1,1,50,4,0,61,1,0,1,0.0,63,92
7037,112X43OD,1,1,1,1,1,1,15,10,0,64,2,1,1,0.0,68,114
7040,143M25NI,1,1,1,1,1,0,15,10,1,45,4,0,1,0.0,58,124
7042,768C49MH,1,1,1,1,1,0,25,4,1,56,6,1,1,0.0,75,122
7043,807C78KT,1,1,0,1,0,1,15,10,1,47,1,1,1,0.0,57,80
7045,971D86LL,0,0,1,0,1,1,25,6,1,58,3,1,1,0.0,60,59
7046,851O88OP,1,0,1,0,0,0,15,3,0,63,4,0,1,0.0,68,84
7049,532H66TD,1,0,0,1,0,0,15,2,0,54,3,0,1,0.0,57,42
7050,157R02LE,1,0,1,0,1,1,15,8,1,76,3,1,1,0.0,69,63
7051,498T54LI,1,0,0,0,0,1,25,7,1,71,1,0,1,0.0,39,87
7052,060Y59OQ,1,0,0,1,0,0,15,3,0,32,4,0,1,0.0,70,80
7054,612C23SB,0,0,1,1,1,0,15,10,1,23,2,0,1,0.0,65,94
7057,806W62DE,1,1,1,0,0,0,25,7,0,47,3,1,1,0.0,58,145
7060,783A36SA,1,0,0,1,0,0,15,4,0,45,5,0,1,0.0,76,186
7065,305W78JZ,0,0,1,1,0,0,25,6,0,89,4,1,1,0.0,66,165
7066,063W53EG,0,0,0,0,1,1,25,11,1,48,2,0,1,0.0,54,45
7072,842R07ED,0,0,0,1,0,0,15,3,0,73,3,1,1,0.0,67,19
7073,721G46IZ,1,0,0,1,1,0,25,5,0,85,5,0,1,0.0,34,160
7075,661Y36PE,1,0,1,0,0,0,15,6,0,35,3,1,1,0.0,68,64
7076,328K99QN,0,1,0,1,0,1,50,10,1,55,2,1,1,1.0,69,141
7077,410K87OD,0,0,1,1,0,1,15,7,1,58,6,1,1,0.0,64,126
7079,167J02VG,0,0,1,0,0,1,15,3,1,40,4,0,1,0.0,68,80
7080,311X95HV,1,0,0,1,0,0,15,3,0,33,6,1,1,0.0,56,50
7081,024I51EN,0,0,0,1,1,0,15,8,1,49,2,0,1,0.0,71,71
7082,532Q42UM,0,1,1,1,0,0,15,11,1,84,0,0,1,0.0,60,42
7083,254D39DM,1,0,1,0,0,0,15,5,0,61,5,0,1,0.0,0,0
7084,847X00FU,1,0,1,1,0,0,15,3,0,67,1,1,1,0.0,55,66
7086,737E63OI,0,0,0,1,1,1,15,11,1,75,2,0,1,0.0,42,70
7088,366V95TB,1,0,1,1,0,0,15,3,0,56,6,1,1,0.0,72,223
7089,399W89AG,1,1,1,0,1,0,25,4,0,49,4,0,1,0.0,70,81
7091,907L46FR,0,0,1,1,0,1,15,3,1,29,3,1,1,0.0,68,35
7092,693F71JD,1,0,0,1,1,1,15,5,1,57,5,0,1,0.0,59,122
7093,986S96WD,1,0,0,0,1,1,15,7,1,75,4,1,1,0.0,62,107
7096,159W72SA,1,0,1,0,0,1,15,6,0,61,4,0,1,0.0,59,63
7097,008V28LO,0,0,1,1,0,1,15,6,1,69,4,0,1,0.0,56,34
7101,443F58BU,1,0,0,0,0,1,15,11,1,94,4,1,1,0.0,67,60
7103,046G97MG,1,1,0,0,1,1,15,4,0,57,4,1,1,0.0,46,53
7106,655E39JT,0,0,1,1,1,0,15,10,0,78,2,1,1,0.0,60,90
7109,714U33II,1,0,1,1,0,1,15,6,0,57,3,0,1,0.0,0,0
7110,932D78CF,1,0,0,1,0,0,25,4,0,55,6,0,1,0.0,75,163
7112,002T87IO,0,1,0,1,0,1,15,3,1,68,1,0,1,0.0,76,139
7113,683S01ZS,0,0,1,1,0,1,25,10,1,76,6,1,1,0.0,48,490
7114,187X34SR,0,0,0,1,0,0,15,3,0,50,4,1,1,0.0,63,57
7116,715V73BG,0,0,0,1,0,0,50,6,0,55,5,0,1,0.0,61,285
7117,242W61UP,1,0,1,1,0,0,15,3,0,84,1,1,1,0.0,68,78
7118,440T60NZ,1,1,1,1,0,0,15,4,0,65,4,0,1,0.0,38,269
7119,768O10BX,1,0,1,0,0,1,25,7,0,80,1,0,1,0.0,51,75
7120,050M62MX,1,0,1,1,1,1,15,7,0,43,3,0,1,0.0,66,137
7122,575P25SW,1,1,0,1,1,0,15,10,1,89,4,0,1,0.0,51,71
7124,250U16KF,0,1,0,0,1,1,25,3,0,58,5,0,1,0.0,63,379
7125,195I64VL,0,1,1,0,1,0,15,7,0,70,1,0,0,0.0,75,78
7126,561W35IY,0,1,0,0,1,1,25,8,1,47,6,1,1,0.0,73,199
7127,588N59RR,0,1,1,1,1,1,15,5,1,27,4,0,1,0.0,63,77
7128,372Y49LW,1,1,1,0,1,1,15,11,1,85,4,0,1,0.0,66,109
7129,681M81WP,1,0,0,1,0,0,15,3,0,51,5,1,1,0.0,72,140
7130,490Q00OB,0,0,0,0,1,1,15,10,1,77,1,0,1,0.0,44,74
7131,228D10LQ,1,0,1,1,0,1,25,9,1,25,6,1,1,0.0,68,168
7132,125I72DX,1,0,1,1,0,0,25,6,0,70,5,0,1,0.0,67,127
7133,001P45QP,0,1,1,0,1,0,25,10,1,75,4,0,1,1.0,72,116
7137,067D71SI,1,1,1,1,1,1,15,9,1,73,3,1,1,0.0,58,73
7138,879P09IJ,0,1,1,1,0,0,15,6,1,37,2,0,1,0.0,69,62
7141,794X62LQ,1,0,0,1,0,1,25,6,0,68,1,0,1,0.0,57,33
7142,497G03ZH,0,0,1,1,0,0,15,5,0,75,5,1,1,0.0,74,102
7145,338L78NT,1,0,1,1,0,0,15,3,0,49,5,1,1,1.0,54,393
7147,837M27PM,1,0,1,1,0,0,25,2,0,36,6,1,1,0.0,64,172
7149,178W56QI,0,0,1,0,0,1,15,9,1,86,3,1,1,0.0,53,307
7150,240X19RU,1,0,0,1,0,0,15,2,0,74,4,0,1,0.0,66,102
7151,996I61NO,1,1,0,1,1,1,25,6,0,39,5,1,1,0.0,72,95
7152,330A56WV,1,0,0,1,0,0,50,3,0,63,4,0,1,0.0,66,67
7154,511C07RB,1,1,0,1,1,1,15,11,1,77,2,1,0,0.0,46,71
7155,670Y24SG,1,0,0,1,1,0,25,5,1,58,1,0,1,0.0,66,35
7157,553M39JE,1,0,1,0,0,1,15,10,1,60,3,1,1,0.0,69,84
7161,794Y60IA,0,0,0,1,0,0,15,8,0,85,5,1,1,0.0,69,485
7164,503A96KR,0,0,1,1,0,0,15,11,1,73,3,0,1,0.0,65,103
7169,232W12HN,1,1,0,1,0,0,15,4,1,61,6,1,1,0.0,68,139
7172,145G30AR,0,0,0,0,0,1,15,3,0,61,6,1,1,0.0,33,220
7176,352D34BY,0,1,0,1,1,1,25,8,1,63,6,1,1,0.0,55,30
7177,521A32CD,1,0,1,0,0,0,15,3,0,68,3,0,1,0.0,58,142
7178,934T72US,0,0,0,1,0,0,25,5,0,66,5,1,1,0.0,71,447
7179,628C08QC,0,1,1,0,0,1,25,7,1,55,4,1,0,0.0,64,57
7181,683G00PW,0,0,0,0,0,1,15,3,0,76,0,0,1,0.0,71,124
7182,915Y26AM,1,0,1,1,1,1,25,6,1,27,4,0,1,0.0,54,105
7184,117M30OI,1,0,0,1,0,0,15,3,1,55,3,0,1,0.0,56,85
7186,534R94UO,0,0,0,0,0,1,15,9,0,62,2,1,1,1.0,62,67
7187,349H35AA,0,1,1,1,0,0,15,9,1,84,6,1,1,1.0,63,363
7189,505R29FD,0,1,1,0,1,0,15,9,1,79,2,1,1,0.0,70,65
7190,742S02PY,1,0,1,1,0,0,25,3,0,37,1,0,1,0.0,39,133
7192,417Y84RR,0,1,1,0,0,1,15,4,0,69,3,1,1,0.0,72,88
7201,525X27EU,1,0,0,0,0,1,15,4,0,47,3,0,1,0.0,53,49
7202,220A51OT,1,1,1,0,0,1,25,4,0,69,3,0,1,0.0,53,55
7203,742W18WX,1,0,1,1,0,0,15,2,0,46,3,1,1,0.0,62,76
7204,465Z51KS,0,1,1,0,1,0,15,6,0,59,4,0,1,0.0,61,58
7207,207U57LL,1,1,1,0,1,1,50,4,1,81,4,1,1,0.0,63,99
7208,070U07MR,1,1,1,0,1,0,15,6,1,79,4,1,1,0.0,51,87
7209,358J34HR,1,1,0,1,0,1,15,7,0,53,6,0,1,0.0,59,200
7210,762T49EK,1,0,1,1,0,0,15,5,0,39,4,1,1,0.0,73,213
7212,395W31WZ,0,0,1,1,0,0,15,4,0,64,4,1,1,0.0,71,285
7214,614X99GA,0,0,1,1,0,1,15,3,1,59,2,1,1,0.0,54,68
7217,168O56KI,1,1,1,0,0,0,25,8,0,70,2,1,1,0.0,58,63
7218,364F79NF,0,0,0,1,0,1,15,11,1,59,5,0,1,0.0,50,79
7220,569O62FD,0,0,1,0,0,0,15,6,0,77,1,1,1,0.0,53,54
7222,183D18FS,0,0,1,1,0,0,15,9,0,83,0,1,1,0.0,61,65
7223,191W01LX,0,0,1,0,1,0,15,10,1,73,2,0,1,0.0,56,54
7224,155D89NV,1,0,0,1,0,0,15,4,0,75,0,0,1,0.0,38,82
7225,889D83TX,1,1,1,0,0,0,25,8,0,85,1,1,1,0.0,53,166
7227,189K51PL,0,0,1,1,0,1,15,7,0,67,3,0,1,1.0,53,46
7230,289H38JG,1,0,0,0,1,1,15,6,0,56,6,1,1,0.0,68,593
7233,035E63AC,0,0,1,1,0,0,15,7,1,63,4,0,1,0.0,63,44
7234,906E72XV,1,1,1,1,0,1,15,3,0,55,3,0,1,0.0,66,88
7235,347R75ET,1,1,0,1,0,0,15,4,0,74,3,0,1,0.0,66,40
7236,940E02KG,0,0,0,1,0,1,25,8,1,78,1,0,1,0.0,56,52
7237,673M15AQ,1,0,0,1,0,1,15,6,0,45,4,0,1,0.0,56,38
7238,746V25PC,1,0,0,0,0,1,15,11,1,81,1,0,1,0.0,55,94
7239,270P10BG,1,0,0,0,0,1,15,6,0,31,4,0,1,0.0,54,76
7246,849X43DJ,1,0,0,1,0,0,25,5,0,62,4,1,1,0.0,63,87
7247,615A00GW,1,0,1,1,0,0,15,8,1,81,3,1,1,1.0,80,69
7248,482X30WW,0,1,1,1,0,1,25,7,0,73,6,1,1,0.0,61,466
7250,496J46TM,1,0,0,1,0,1,15,9,1,44,5,0,1,0.0,65,153
7253,504J86JW,1,1,0,0,0,1,15,3,0,49,6,1,1,0.0,69,80
7256,468W53DI,1,0,0,1,0,1,15,4,1,40,1,0,1,0.0,68,65
7257,712S68LW,1,1,1,1,0,0,15,4,0,54,6,1,1,0.0,63,330
7262,146R14AT,1,1,0,1,1,0,15,11,1,70,3,1,1,0.0,59,70
7263,058F67AJ,0,0,0,1,0,0,15,4,1,63,3,0,1,0.0,56,44
7264,301R09VO,0,0,1,0,0,0,15,9,1,66,0,0,1,0.0,60,50
7265,791Q78MI,1,1,1,1,0,0,15,9,1,70,4,0,1,0.0,68,55
7266,889S07BE,1,0,1,0,0,1,25,10,1,89,5,0,1,0.0,68,228
7268,521P94ZZ,1,0,1,1,0,1,15,4,1,70,3,0,1,0.0,60,153
7272,237Q72PQ,0,1,1,1,1,1,25,5,1,66,5,0,1,0.0,42,87
7273,071K70DU,0,1,0,1,0,1,15,4,1,68,3,0,1,0.0,47,156
7278,837S22HH,1,1,0,0,1,1,25,10,1,57,4,1,1,0.0,48,55
7281,015I76WZ,1,0,0,1,0,0,15,8,1,80,1,1,1,0.0,60,29
7283,298H42RP,1,0,1,1,0,1,15,4,1,49,4,0,1,0.0,73,92
7285,530C18YA,0,0,0,1,0,0,15,7,0,80,1,0,1,0.0,36,232
7286,979P96FE,1,0,0,0,0,1,15,4,0,47,6,0,1,0.0,73,152
7292,258Z34GA,0,0,1,0,0,0,15,3,0,41,1,1,1,0.0,58,65
7294,141Q56PD,1,0,0,0,1,1,15,11,1,74,3,1,1,0.0,56,73
7296,900N17BN,1,1,1,1,0,0,25,8,0,48,5,1,1,0.0,65,125
7297,936Z00ML,0,1,1,0,1,1,15,9,0,29,1,1,1,0.0,66,70
7299,030M93MT,1,0,0,0,0,1,25,11,1,75,5,1,1,0.0,63,184
7301,701Z87HF,1,1,1,0,1,1,15,8,1,66,3,1,1,0.0,57,58
7303,759S20AA,0,0,1,1,0,1,15,4,1,56,2,0,1,0.0,48,109
7304,802W43CG,0,0,1,1,0,1,15,5,1,44,4,0,1,0.0,54,72
7305,913O13TT,1,0,0,0,0,1,25,11,1,50,4,1,1,0.0,68,84
7306,402M69NI,0,1,1,0,0,0,25,11,1,77,4,1,1,0.0,53,80
7308,878C99ZU,0,0,1,0,0,1,50,6,0,34,5,1,1,0.0,71,161
7312,444A21JG,0,0,0,1,1,1,15,3,1,65,6,1,1,0.0,52,95
7315,717H28AO,1,0,1,0,0,1,15,7,0,78,4,1,1,0.0,66,129
7316,177H44KA,0,0,0,1,1,0,15,14,1,60,4,1,1,0.0,54,69
7318,912S52EY,1,0,0,1,0,1,15,6,0,46,4,1,1,0.0,59,159
7319,025U56FW,1,0,1,0,0,0,15,2,0,51,5,0,1,0.0,73,158
7324,878I48KV,1,1,0,0,1,1,15,9,1,46,3,0,1,0.0,61,77
7326,691G21WP,0,1,0,1,0,1,15,3,0,69,1,1,1,0.0,52,331
7329,638J09XT,1,1,1,1,0,1,15,6,0,63,4,0,1,0.0,49,59
7331,379S01DY,0,0,0,1,0,1,15,3,0,74,3,1,1,1.0,82,129
7332,501Q95RO,1,1,1,1,0,1,15,6,1,74,5,1,1,0.0,65,171
7336,972T16TO,0,0,1,1,0,0,15,7,1,76,3,1,1,0.0,62,68
7337,583S04AZ,0,1,0,1,0,1,15,3,1,59,3,0,1,0.0,68,57
7338,306J90UM,0,0,0,1,0,0,15,11,1,77,3,0,1,0.0,65,258
7339,919B16MC,1,0,1,0,0,0,25,11,0,59,2,0,1,0.0,69,103
7340,856C07IN,1,0,0,1,0,0,15,3,0,53,2,0,1,1.0,63,47
7341,156B16WH,1,0,0,1,0,0,25,3,0,66,2,0,1,0.0,69,228
7348,596I81DA,1,0,0,1,1,1,15,11,1,79,1,1,1,0.0,48,109
7350,563G03YG,1,0,0,0,1,1,15,7,0,75,3,1,1,0.0,59,212
7352,243G46MS,0,1,0,1,1,0,25,9,0,47,6,1,1,1.0,81,191
7354,762I44YX,0,0,1,1,0,0,25,5,0,53,3,1,1,0.0,66,57
7356,092M74OB,0,0,0,1,1,1,25,8,1,69,4,1,1,0.0,63,132
7359,408R21JL,1,0,0,0,0,1,15,11,1,80,1,0,1,0.0,59,45
7360,399L20LP,0,0,0,0,1,1,50,10,1,82,2,1,1,0.0,66,50
7362,086I81JU,1,0,1,1,0,0,15,3,0,43,3,1,1,0.0,66,53
7363,812O41VF,0,0,1,0,0,0,25,9,0,65,2,1,1,0.0,63,118
7364,927Z09ZA,1,0,0,1,0,0,15,2,0,63,6,1,1,0.0,71,464
7365,224A71LS,1,0,1,0,0,0,15,3,0,39,3,0,1,0.0,67,70
7367,926S94OG,1,0,1,1,0,0,15,2,0,70,4,1,1,0.0,68,247
7368,421Y15BX,0,0,0,1,0,1,15,11,1,69,3,1,1,0.0,47,91
7370,941F83GR,0,1,1,1,0,1,15,10,1,82,2,0,1,0.0,39,72
7371,503A42XP,1,0,0,0,1,0,15,11,0,82,5,0,1,0.0,74,300
7373,977S75LN,1,0,1,1,0,0,25,2,0,59,1,0,1,0.0,0,0
7374,111T60KW,1,1,0,1,0,1,15,3,0,47,6,0,1,1.0,52,77
7375,280F70WT,0,1,1,1,0,0,15,5,0,70,4,1,1,0.0,66,364
7376,070D49ML,1,0,1,0,0,0,15,2,0,67,2,1,1,0.0,69,40
7377,532T16WT,0,0,1,1,1,1,15,4,1,44,6,1,1,1.0,63,401
7378,976Z84KW,0,0,0,0,0,1,15,9,0,82,5,1,1,0.0,63,188
7379,469E31FI,1,0,0,1,0,0,15,9,1,76,4,1,1,0.0,64,174
7383,131F26ST,1,0,0,1,0,0,25,3,1,73,6,0,1,0.0,66,182
7385,821M95EE,0,0,0,1,0,0,25,3,0,37,3,1,1,0.0,56,205
7386,564W57QQ,0,0,0,1,0,1,15,7,0,79,4,1,1,0.0,61,57
7387,363A56TV,1,0,1,1,1,0,25,9,1,50,3,0,1,0.0,69,46
7388,832Z64UR,0,0,0,1,0,0,15,3,0,43,3,1,1,0.0,68,85
7389,755P75UC,1,0,1,0,0,1,15,4,0,35,5,0,1,0.0,60,355
7390,758R26NS,1,0,0,0,1,1,15,8,1,73,6,0,1,0.0,65,114
7391,801A61QB,0,1,0,0,0,1,15,4,0,57,4,1,1,0.0,52,126
7392,578Z06XG,1,0,0,1,0,0,15,3,0,67,5,1,1,0.0,69,163
7394,459W00PN,0,1,0,0,0,1,15,11,1,65,4,1,1,0.0,68,57
7395,162L34DQ,1,0,0,1,0,0,15,10,0,61,1,0,1,0.0,62,48
7396,180R03CD,1,1,0,1,0,1,15,7,0,64,1,1,1,0.0,60,62
7401,956I02KV,1,0,1,1,1,1,15,11,0,84,6,1,1,0.0,70,101
7405,617Q76DC,0,1,0,1,0,0,15,4,0,54,3,0,1,0.0,69,82
7407,975B31BS,0,0,1,0,0,1,15,9,1,34,5,0,1,0.0,70,58
7408,778A20HN,0,0,0,1,1,1,15,11,1,97,0,0,1,0.0,43,31
7409,693S71GJ,1,0,1,1,0,0,15,2,0,48,4,0,1,0.0,68,74
7411,458F69XJ,0,1,0,0,0,0,15,7,1,79,1,0,1,0.0,65,33
7413,197G76KM,1,1,0,1,1,1,15,10,1,72,3,0,1,0.0,73,80
7416,442G57OD,1,0,1,0,0,0,15,3,0,81,0,1,1,0.0,43,71
7417,905U65SF,1,0,0,1,0,0,15,3,0,25,3,1,1,0.0,69,64
7425,332Q90SG,0,1,0,0,0,0,25,11,1,56,6,1,1,0.0,61,142
7426,512P60MA,1,0,1,1,0,0,25,5,0,42,2,0,1,0.0,77,135
7427,662I73KU,1,0,0,1,1,1,50,3,0,37,5,1,1,0.0,42,60
7429,670U68JM,1,1,1,0,0,1,15,11,1,85,0,0,1,0.0,62,31
7431,859P42BH,1,1,0,1,0,0,25,4,0,89,4,1,1,0.0,78,146
7432,899X16LS,1,0,1,1,0,0,15,3,0,58,3,0,1,0.0,76,126
7433,476G92PS,0,0,0,1,1,1,25,6,0,58,6,0,1,0.0,66,80
7436,495G97QF,1,0,0,0,0,1,15,5,0,49,4,0,1,0.0,56,64
7439,535A04AQ,0,1,0,1,1,1,15,8,1,41,1,1,1,0.0,55,61
7440,396R06XN,1,0,0,1,0,0,15,3,0,42,2,0,1,0.0,62,55
7441,958W06KC,0,1,0,1,1,1,15,6,1,41,3,1,1,0.0,65,59
7443,521U99QC,0,0,1,0,1,0,25,11,1,71,4,0,1,0.0,71,67
7444,571R70MY,0,0,0,1,0,1,25,8,1,51,4,0,1,0.0,35,265
7445,250O06XL,0,0,0,0,1,0,50,6,0,29,5,1,1,0.0,59,295
7451,656G22DY,1,0,1,1,0,0,25,9,0,78,3,1,1,0.0,31,33
7452,606Z25FL,1,0,1,1,0,0,50,9,1,84,4,1,1,0.0,84,277
7453,522N76QU,1,0,1,0,0,0,25,4,0,74,3,1,1,0.0,53,51
7454,969K18NZ,0,0,0,1,0,0,15,3,1,28,6,0,1,0.0,71,51
7457,036D95LH,1,1,0,1,1,0,15,8,1,75,0,1,1,0.0,57,88
7459,453J14SC,0,0,1,1,1,1,15,6,1,45,2,1,1,0.0,66,48
7462,221C11GQ,1,1,1,1,1,1,15,5,0,50,5,0,1,0.0,61,143
7463,611S41UJ,1,0,1,1,0,0,15,10,1,86,1,1,1,0.0,49,92
7466,547D18AG,1,0,0,1,0,0,15,3,0,53,6,1,1,0.0,56,100
7470,054A27YM,1,0,1,1,0,0,15,3,0,61,2,0,1,0.0,28,45
7472,694Z34EC,1,0,0,0,0,1,25,9,1,78,4,0,1,0.0,61,143
7473,531R26GL,1,0,1,1,0,0,15,3,0,42,4,0,1,0.0,43,49
7475,843A06CJ,0,1,0,1,1,1,15,7,1,70,4,1,1,0.0,56,109
7476,521G70XR,0,0,1,0,0,1,25,5,0,82,1,0,1,0.0,63,216
7477,729X92XK,1,0,0,1,1,0,15,11,1,69,1,0,1,0.0,60,79
