,FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,SPORT,PCTMARR,HOMEVAL
5033,998Q33OR,0,1,0,0,0,0,25,3,0,38.0,4.0,0.0,1.0,0.0,66,75
5035,651I34AT,0,0,1,1,0,1,15,3,0,63.0,3.0,0.0,1.0,0.0,64,57
5036,000S71NR,1,1,0,0,1,0,25,9,1,56.0,5.0,1.0,1.0,0.0,67,68
5037,281D54EP,0,1,0,1,0,0,15,4,0,56.0,3.0,0.0,1.0,0.0,64,115
5038,172M44LE,1,1,1,0,1,1,15,10,1,42.0,6.0,1.0,1.0,0.0,64,89
5040,974C30ZO,0,1,1,1,1,1,50,8,0,61.0,4.0,0.0,1.0,0.0,64,49
5042,204U60DX,0,1,1,0,0,1,15,11,1,87.0,0.0,1.0,1.0,0.0,64,54
5043,288M71OJ,0,0,0,1,1,1,15,5,1,54.0,6.0,1.0,1.0,0.0,77,131
5044,179K45LM,0,0,1,1,0,1,15,11,1,62.0,0.0,0.0,1.0,0.0,56,59
5045,530N06BZ,0,1,0,0,1,1,15,5,0,71.0,6.0,0.0,1.0,0.0,44,258
5046,865J34IB,1,0,1,1,1,0,15,7,0,56.0,4.0,0.0,1.0,0.0,55,154
5047,732B12ZG,1,0,1,0,0,0,15,3,0,67.0,4.0,0.0,1.0,0.0,79,149
5049,590C75KQ,1,0,1,1,0,0,25,6,1,42.0,5.0,0.0,1.0,0.0,40,36
5051,844W11JZ,1,0,1,0,1,0,25,3,0,52.0,0.0,1.0,1.0,1.0,63,64
5052,276L05IU,1,0,1,0,0,0,25,8,0,43.0,3.0,0.0,1.0,0.0,61,58
5053,178K55BK,0,1,1,0,0,1,15,16,1,81.0,1.0,0.0,1.0,0.0,39,39
5054,744L28KL,0,0,1,1,1,1,15,8,1,84.0,1.0,1.0,1.0,0.0,71,137
5055,306F64NB,0,1,0,0,1,0,15,9,1,65.0,5.0,1.0,1.0,0.0,43,57
5056,490H48ZN,1,0,1,1,0,0,15,3,0,43.0,5.0,1.0,1.0,0.0,61,165
5057,429K21US,0,0,1,1,0,0,25,5,1,75.0,2.0,1.0,1.0,0.0,37,62
5058,744H92GW,0,1,1,1,0,1,25,5,0,43.0,3.0,1.0,1.0,0.0,54,122
5059,073L07WF,0,0,1,1,1,1,15,4,1,53.0,3.0,0.0,1.0,0.0,47,31
5060,241U20FT,1,1,1,1,0,0,15,4,0,71.0,1.0,0.0,1.0,0.0,67,82
5061,035V02ZO,0,1,1,0,1,1,15,10,1,60.0,6.0,1.0,1.0,0.0,68,261
5062,079Q66JY,0,1,1,1,1,1,25,6,1,33.0,2.0,1.0,1.0,0.0,60,125
5063,802R98QX,1,0,1,1,0,0,15,3,1,51.0,5.0,0.0,1.0,0.0,65,57
5064,657L44WJ,0,0,0,1,0,1,15,11,1,51.0,1.0,0.0,1.0,0.0,63,40
5065,909T52FS,1,0,1,0,0,1,15,5,0,66.0,0.0,1.0,1.0,0.0,61,50
5066,981H65DU,0,1,1,1,1,0,15,11,1,80.0,6.0,0.0,1.0,0.0,59,104
5067,810D06RB,1,0,1,0,0,0,15,3,0,27.0,4.0,0.0,1.0,0.0,67,76
5068,355J28RK,0,1,0,0,0,1,15,9,1,63.0,3.0,1.0,1.0,0.0,75,70
5070,542O96GM,1,1,1,1,0,0,15,4,0,59.0,4.0,1.0,1.0,0.0,63,172
5071,779R65VD,0,1,0,0,0,1,15,7,1,55.0,6.0,0.0,1.0,0.0,69,95
5072,892X03GE,1,0,1,1,0,0,25,6,0,57.0,6.0,0.0,1.0,0.0,66,74
5073,015E52NP,0,0,0,1,0,1,15,6,1,86.0,1.0,0.0,1.0,0.0,46,55
5074,633W97VI,0,0,1,1,0,1,25,9,1,63.0,1.0,1.0,1.0,0.0,50,56
5075,011U12CI,0,1,1,1,0,0,25,7,1,42.0,3.0,1.0,1.0,0.0,25,183
5076,392F61HL,1,1,0,1,0,1,50,4,1,93.0,0.0,0.0,1.0,0.0,64,164
5077,998O99HB,0,1,1,0,0,1,25,6,0,73.0,1.0,0.0,1.0,0.0,69,85
5078,351Z48FN,0,1,0,1,0,0,15,7,0,63.0,4.0,1.0,1.0,0.0,63,84
5079,946B92BK,1,1,1,1,0,0,15,4,0,43.0,4.0,0.0,1.0,0.0,51,83
5080,814F85GA,1,0,0,1,0,0,15,3,0,63.0,2.0,1.0,1.0,0.0,69,34
5081,396X19OY,1,1,1,1,0,0,15,5,0,71.0,5.0,0.0,1.0,0.0,81,146
5083,632L41KC,1,0,0,1,0,0,25,9,0,82.0,3.0,1.0,1.0,0.0,61,339
5084,099I84IB,0,0,1,1,0,1,15,3,1,51.0,3.0,1.0,1.0,0.0,48,122
5085,602N74KM,0,0,1,1,0,0,50,5,0,82.0,4.0,1.0,1.0,0.0,69,131
5086,994B54BV,0,1,0,0,0,0,25,7,0,37.0,5.0,1.0,1.0,0.0,33,57
5090,766W52XC,1,1,1,0,0,0,25,5,0,75.0,1.0,1.0,1.0,0.0,55,58
5091,437T30RW,0,0,0,1,0,0,15,3,1,39.0,3.0,1.0,1.0,0.0,60,34
5092,993K12YV,0,0,0,1,0,0,15,3,1,51.0,4.0,1.0,1.0,0.0,74,129
5093,777L10HT,0,1,1,0,0,1,15,3,0,63.0,5.0,0.0,1.0,0.0,65,86
5094,984U54NT,0,0,1,1,0,0,15,4,1,76.0,1.0,0.0,1.0,0.0,69,51
5096,094Q74BZ,0,1,0,1,1,1,50,9,1,59.0,4.0,1.0,1.0,0.0,68,183
5098,912Q94EX,1,0,0,1,1,1,15,11,1,61.0,4.0,0.0,1.0,0.0,55,47
5099,239L26NB,0,1,1,1,0,0,15,4,0,38.0,2.0,0.0,1.0,0.0,66,91
5100,463O02ZB,0,0,0,0,1,1,15,11,1,90.0,0.0,0.0,1.0,0.0,32,311
5101,182A00MF,1,0,1,0,0,1,15,10,1,57.0,2.0,1.0,1.0,0.0,65,47
5103,352J00JE,0,0,0,1,0,1,15,6,1,72.0,1.0,1.0,1.0,0.0,57,105
5105,625X73GA,1,0,1,0,0,0,15,3,0,33.0,2.0,0.0,1.0,0.0,35,46
5106,474J86JT,1,1,0,1,1,0,25,7,1,64.0,6.0,1.0,1.0,0.0,72,380
5108,008R91SE,0,0,0,1,0,0,15,3,0,49.0,4.0,1.0,1.0,0.0,40,31
5109,024Z52QZ,1,0,0,0,0,1,25,5,0,77.0,3.0,0.0,1.0,0.0,63,97
5110,539Y43OV,0,0,0,0,0,1,15,7,1,50.0,5.0,0.0,1.0,0.0,58,58
5114,009H35JJ,1,0,0,0,0,1,15,9,1,49.0,0.0,0.0,1.0,0.0,65,67
5117,784M71NB,1,1,0,1,0,0,15,5,1,86.0,2.0,0.0,1.0,0.0,53,87
5118,160D69BI,0,1,1,0,0,0,25,10,1,37.0,4.0,1.0,1.0,0.0,48,269
5120,930Y97HR,1,0,1,1,0,0,15,2,0,75.0,1.0,1.0,1.0,0.0,24,25
5121,598W00XH,0,0,1,1,0,0,15,3,1,63.0,5.0,0.0,1.0,0.0,55,132
5122,780O32YN,1,0,1,0,0,0,25,10,1,82.0,4.0,0.0,1.0,0.0,64,82
5123,201L95FC,1,0,0,0,0,1,15,11,1,76.0,3.0,0.0,1.0,0.0,54,107
5124,774K46CR,1,0,1,0,1,1,15,6,1,39.0,5.0,0.0,1.0,0.0,64,76
5125,872T08VA,1,0,1,0,1,0,15,4,0,52.0,5.0,1.0,1.0,1.0,70,378
5126,260E63XQ,1,0,0,1,1,1,25,10,1,87.0,1.0,1.0,1.0,0.0,67,53
5127,662M14ON,1,0,0,1,0,0,15,2,0,45.0,6.0,1.0,1.0,0.0,67,191
5128,172L65GC,1,0,1,1,0,1,15,6,0,63.0,3.0,1.0,1.0,0.0,68,127
5129,412S34WR,1,1,0,0,0,0,15,4,0,53.0,3.0,0.0,1.0,0.0,65,136
5130,586I34FZ,1,1,0,0,0,1,15,8,1,59.0,1.0,0.0,1.0,0.0,36,36
5132,007M94NO,1,0,1,1,0,0,25,3,0,67.0,2.0,0.0,1.0,0.0,48,27
5133,127Z12RI,0,1,1,1,0,0,15,9,1,83.0,4.0,1.0,1.0,0.0,58,275
5134,997N77BN,1,1,1,0,0,1,25,4,0,83.0,2.0,1.0,1.0,0.0,73,129
5135,236C65PV,0,1,0,0,1,1,15,9,1,63.0,3.0,1.0,1.0,0.0,79,146
5136,771S94YJ,1,0,1,1,0,0,25,3,0,63.0,1.0,1.0,1.0,0.0,69,42
5137,039B24TL,1,0,0,1,0,0,15,3,0,41.0,6.0,0.0,1.0,0.0,67,103
5138,287I63VJ,1,0,0,1,0,1,15,4,0,67.0,4.0,0.0,1.0,0.0,58,219
5140,419B61OI,0,0,0,0,0,1,15,6,0,69.0,1.0,1.0,1.0,0.0,37,39
5141,207Q33DO,1,0,1,0,0,0,15,11,1,81.0,0.0,0.0,1.0,0.0,61,42
5142,224C82FA,0,1,0,0,0,0,15,5,0,63.0,1.0,0.0,1.0,0.0,65,47
5143,946H77SY,1,0,1,1,0,1,15,9,1,64.0,6.0,0.0,0.0,1.0,62,169
5144,428S43EV,1,0,1,1,0,0,15,3,0,52.0,1.0,0.0,1.0,0.0,60,85
5146,916X59UO,1,1,0,1,0,0,15,4,0,61.0,4.0,1.0,1.0,0.0,63,73
5147,460H08IM,1,0,0,1,0,0,15,7,0,63.0,0.0,1.0,1.0,0.0,41,59
5149,172Z56ZI,1,1,1,1,0,0,50,5,0,72.0,1.0,1.0,1.0,0.0,50,35
5150,596B37RI,0,1,1,0,0,1,15,11,1,65.0,3.0,0.0,1.0,0.0,67,52
5151,670W33AX,1,0,1,0,0,0,25,3,0,47.0,5.0,1.0,1.0,0.0,60,345
5152,235U83RG,0,0,1,0,1,1,15,6,1,45.0,3.0,1.0,1.0,0.0,73,84
5154,048M92PD,0,0,1,1,0,1,15,5,1,66.0,4.0,1.0,1.0,0.0,61,111
5155,305D49RB,1,1,1,0,0,1,25,6,0,41.0,5.0,1.0,1.0,0.0,67,269
5157,442D74HK,1,0,1,0,1,0,25,11,0,49.0,5.0,1.0,1.0,2.0,67,184
5158,623C46JR,0,1,1,0,1,0,25,9,0,51.0,4.0,0.0,1.0,0.0,59,170
5159,430U18NE,1,1,1,0,1,1,15,8,1,52.0,6.0,0.0,1.0,0.0,64,123
5160,243T63JY,0,1,1,0,1,1,15,9,1,55.0,4.0,0.0,1.0,0.0,65,40
5161,293C86CS,1,0,0,1,0,0,15,3,0,63.0,1.0,0.0,1.0,0.0,58,47
5162,002N81EH,1,0,0,1,1,1,15,10,1,61.0,6.0,1.0,1.0,0.0,55,134
5164,082K42LM,0,1,1,0,0,0,15,5,0,63.0,0.0,0.0,1.0,0.0,13,163
5165,529B75SX,1,0,0,0,0,1,15,8,1,69.0,3.0,1.0,1.0,0.0,67,130
5166,845A08QZ,0,1,1,0,0,1,15,12,1,54.0,0.0,0.0,1.0,0.0,66,65
5167,725R25OD,1,0,1,1,0,0,15,3,0,37.0,1.0,0.0,1.0,0.0,64,46
5168,761G17DO,1,0,1,0,0,0,15,3,0,34.0,4.0,0.0,1.0,0.0,65,85
5169,420G23UU,1,0,1,1,0,0,15,3,0,41.0,4.0,0.0,1.0,0.0,67,91
5170,818O07OB,0,0,0,1,0,0,25,7,1,61.0,0.0,0.0,1.0,0.0,59,96
5172,709G49TV,0,0,0,1,1,0,15,4,0,49.0,4.0,0.0,1.0,0.0,69,74
5175,197H40AO,1,0,0,1,0,0,15,4,0,46.0,5.0,1.0,1.0,1.0,66,66
5176,570C87YW,0,1,0,0,1,1,15,9,0,77.0,3.0,1.0,1.0,0.0,55,105
5177,551M21ZT,0,0,0,1,1,0,15,6,1,57.0,3.0,0.0,1.0,0.0,66,52
5178,757C81MB,0,1,1,1,0,0,15,10,1,35.0,6.0,0.0,1.0,0.0,63,99
5179,498K01GF,0,0,1,1,0,0,25,3,0,37.0,1.0,0.0,1.0,0.0,64,76
5180,729Y77TR,0,0,0,1,0,0,15,5,1,80.0,3.0,1.0,1.0,0.0,64,120
5181,963J10QE,0,0,0,1,0,0,15,10,1,76.0,0.0,0.0,1.0,0.0,54,75
5182,642J63IN,0,0,0,1,0,1,50,3,1,43.0,2.0,0.0,1.0,0.0,52,170
5183,446T95KV,0,1,0,1,0,1,25,7,1,76.0,2.0,1.0,1.0,0.0,56,59
5185,109H81PU,1,1,1,1,1,1,15,7,1,67.0,2.0,1.0,1.0,0.0,64,42
5186,935E53AN,0,0,1,0,1,1,15,8,1,62.0,2.0,0.0,1.0,0.0,39,40
5188,673R33VI,1,0,1,1,1,1,15,4,1,61.0,3.0,1.0,1.0,0.0,59,94
5189,533D12LF,1,0,1,1,0,0,15,3,0,52.0,6.0,0.0,1.0,0.0,57,44
5190,714P92WZ,0,1,1,0,0,0,15,7,0,75.0,5.0,1.0,1.0,0.0,67,147
5191,348M66HN,0,1,1,0,1,1,15,5,0,71.0,0.0,1.0,1.0,0.0,52,41
5192,054T52JA,0,0,0,1,0,0,15,11,1,66.0,6.0,0.0,1.0,0.0,61,165
5193,896G08AI,0,1,0,1,0,0,25,6,0,37.0,2.0,1.0,1.0,0.0,64,76
5195,204O80JF,1,0,0,0,0,1,15,3,0,68.0,1.0,0.0,1.0,0.0,70,100
5198,538V71LT,1,1,1,0,0,0,25,4,0,82.0,0.0,0.0,1.0,0.0,63,42
5199,718D46AR,1,0,0,1,1,1,15,3,1,47.0,4.0,1.0,1.0,0.0,63,158
5200,199Q11PL,0,1,1,0,1,0,15,8,1,85.0,4.0,0.0,1.0,0.0,67,124
5201,148L54LB,1,0,1,0,0,0,15,3,0,59.0,5.0,1.0,1.0,0.0,58,91
5202,161W31HI,0,0,1,0,0,0,25,9,0,91.0,1.0,1.0,1.0,0.0,60,38
5203,946D02HM,1,0,0,1,0,0,15,3,0,63.0,4.0,0.0,1.0,0.0,46,251
5204,603P66TZ,1,0,0,0,1,1,25,9,1,89.0,2.0,0.0,1.0,0.0,43,105
5205,801M36GT,0,0,1,1,0,0,25,4,0,31.0,1.0,1.0,1.0,0.0,50,79
5206,826S41MA,1,0,1,1,0,0,15,3,0,66.0,0.0,0.0,1.0,0.0,56,59
5207,614O10TB,1,1,1,1,1,1,15,9,1,57.0,3.0,1.0,1.0,0.0,63,50
5208,537W94YR,1,1,1,0,0,1,25,6,1,46.0,3.0,0.0,1.0,0.0,55,65
5210,355U90WJ,0,0,0,1,0,0,15,4,1,69.0,5.0,0.0,1.0,0.0,55,210
5211,329Q41XR,1,0,1,1,0,0,15,3,0,33.0,5.0,0.0,1.0,0.0,52,53
5212,966F37IA,0,1,1,0,0,0,15,7,0,74.0,1.0,0.0,1.0,0.0,64,43
5213,899J06SR,0,0,0,1,0,1,15,10,1,48.0,3.0,0.0,1.0,0.0,52,76
5214,467O49CQ,1,1,1,1,1,1,15,11,1,65.0,1.0,0.0,1.0,0.0,69,64
