FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,PCTMARR,HOMEVAL
299N31OW,0,1,0,1,0,1,15,11,1,63,6,0,1,79,276
734Q68LC,0,0,0,1,0,1,15,10,1,42,4,1,1,71,71
323A61JR,1,0,0,1,0,0,15,3,0,54,3,1,1,67,55
625X87XL,1,0,0,1,0,0,15,8,0,39,2,0,1,58,83
414Y37JV,1,0,1,0,0,0,15,3,1,63,5,0,1,70,74
160O51UD,1,1,0,0,1,0,15,10,1,36,5,0,1,59,475
774G06ZI,0,0,0,0,0,1,25,11,1,75,6,0,1,57,40
972D14XD,1,1,1,0,1,0,15,6,0,29,3,0,1,56,45
311I15NW,1,0,1,1,0,1,25,7,1,82,4,0,1,60,89
736K45NM,1,0,1,0,1,0,15,5,0,91,4,1,1,39,49
667M91WD,1,0,1,0,0,0,15,10,1,43,2,0,1,73,86
643W74DC,0,1,0,0,0,1,50,7,1,73,4,0,1,74,59
794O95QT,0,1,1,0,0,0,15,4,0,75,0,1,1,46,131
541N66QJ,0,1,0,1,0,1,25,8,1,79,5,0,1,57,441
234O77MO,0,1,1,1,0,1,15,5,0,29,1,0,1,60,49
251Q75TQ,0,0,0,1,0,1,50,9,1,63,0,0,1,66,49
426N82KG,0,1,0,1,0,0,50,10,0,51,2,1,1,36,119
064H58FF,1,0,0,1,0,1,15,8,1,45,4,0,1,69,140
172Z52HV,1,1,0,0,1,1,15,11,1,65,0,1,1,65,90
342T29UR,1,0,0,0,0,1,15,3,0,63,4,0,1,56,71
812Q11ZS,1,1,0,0,1,1,15,6,1,39,3,1,1,63,71
495L41PY,0,1,0,0,0,1,15,3,0,73,4,0,1,70,75
586N23XB,1,0,0,0,1,1,15,11,1,67,5,0,1,45,37
629Y55FL,1,0,1,1,0,0,15,3,0,63,3,1,1,61,107
057B52VQ,0,1,0,0,0,1,25,5,0,41,3,0,1,56,78
169O48FI,0,0,0,1,0,1,25,7,0,64,5,1,1,30,66
122E58HK,1,0,1,1,0,0,15,3,1,45,4,0,1,63,95
086L06SJ,0,1,1,1,1,1,15,6,0,76,4,1,1,59,77
339W07QN,1,0,1,1,0,0,15,2,0,63,4,1,1,60,166
948H32WU,0,0,1,1,0,0,15,10,1,78,0,1,1,43,109
591A63RW,0,0,0,1,0,0,15,11,1,45,3,0,1,60,299
041B82GQ,0,1,1,1,1,1,50,10,1,89,3,1,1,49,45
778X86GY,0,1,0,0,1,1,15,10,1,75,3,1,1,70,146
016F80KK,0,0,0,1,1,1,25,8,0,32,3,1,1,71,165
619O43HF,0,0,1,1,1,0,15,4,1,63,1,1,1,0,0
369P68SR,0,0,1,1,0,0,15,3,0,79,6,1,1,72,120
571L37PQ,1,1,1,0,1,0,15,9,0,63,4,0,1,37,177
811O52RC,1,0,0,0,1,1,15,10,1,71,2,1,1,60,37
647S24NB,1,0,1,1,0,0,15,3,0,84,2,0,1,64,60
927A50QU,1,1,1,1,0,1,15,3,0,69,3,1,1,47,94
090B87RM,0,0,0,1,0,0,25,9,1,88,0,0,1,20,17
603L70PP,1,1,1,1,1,0,15,10,1,63,0,0,1,65,71
041W89ET,0,1,1,1,1,0,25,7,0,45,4,0,1,64,48
246R47LM,0,1,0,1,1,0,25,6,0,59,4,1,1,40,102
015N61WT,1,0,0,1,0,1,15,9,0,87,1,1,1,51,65
418U55LE,1,1,0,1,0,1,15,3,0,59,2,1,1,63,70
196Y45TW,1,1,0,1,1,0,25,6,0,82,6,1,1,61,280
600E00TR,1,0,1,0,0,1,15,5,0,50,6,0,1,68,118
320Q45YU,0,1,0,0,1,0,25,10,1,81,1,0,1,67,75
650D42KC,1,1,0,1,0,1,15,3,0,77,3,1,1,61,57
596F33JC,0,0,0,1,1,1,25,6,1,57,2,1,1,62,35
727Y28MK,1,1,0,1,0,0,25,10,1,37,5,0,1,43,278
935S93EK,1,0,0,1,1,1,25,5,1,81,1,0,1,53,133
322P07NG,1,1,1,1,0,0,15,6,0,78,0,1,1,35,107
457Y19CQ,0,0,0,0,1,1,15,9,1,75,2,1,1,65,452
569S13YO,0,1,1,1,0,0,15,7,0,63,1,0,1,50,47
577Z42XD,1,1,1,1,1,1,25,6,0,78,4,0,1,31,506
576M25KX,0,0,0,1,0,1,25,11,1,79,4,0,0,58,183
339W89NT,0,0,0,0,0,1,15,4,0,38,3,0,1,67,37
703V37HU,0,1,1,1,0,0,15,9,1,58,4,1,1,61,59
625H42PT,0,0,0,0,1,1,15,10,1,87,2,1,1,65,43
539B56XS,0,0,0,1,1,0,50,11,1,63,1,0,1,73,90
592W34PW,0,0,0,1,1,1,15,4,1,93,0,0,1,23,48
777Z75RH,1,0,1,1,1,1,15,10,1,63,0,0,1,58,36
178L41NL,0,1,1,0,1,0,15,11,1,82,0,0,1,40,82
039D53LF,0,1,1,0,1,1,25,10,1,63,2,0,1,62,382
703J40KB,0,0,0,1,1,0,15,11,1,93,0,0,1,40,56
240L55SX,0,1,0,1,0,0,15,5,0,33,3,0,1,51,62
319Q84ML,0,0,0,1,0,1,25,11,1,64,5,1,1,64,47
268V81JM,1,0,1,1,0,0,15,3,0,49,4,1,1,50,55
454K30PP,0,1,0,0,1,1,50,11,1,49,6,0,1,55,212
240U70JS,0,0,0,1,0,1,15,11,1,87,4,0,1,47,409
350N39FL,1,0,0,0,1,1,25,4,0,69,0,1,1,35,152
793F34KJ,0,0,1,0,0,1,15,7,1,80,2,1,1,59,99
752A66NW,0,0,0,0,0,1,15,7,1,72,2,1,1,72,95
510T78WA,0,1,0,0,0,0,15,5,0,27,3,1,1,46,91
971F62ZH,0,1,0,1,1,1,25,9,0,63,1,1,1,37,46
491J86TT,1,0,1,0,0,0,15,3,1,89,4,1,1,26,201
170Y79FU,0,0,1,0,0,0,25,5,0,58,4,1,1,41,34
570O80MN,1,0,1,1,1,1,15,9,0,54,6,0,1,71,110
109Q36UJ,0,0,0,1,1,1,15,10,1,37,0,0,1,61,49
649S22TR,0,0,0,0,1,0,25,5,0,63,3,1,1,50,59
118Y08HE,1,1,0,0,0,1,15,7,0,71,2,0,1,56,42
615H57PS,1,0,1,1,0,0,15,3,0,68,0,1,1,53,51
065Z89WN,1,0,0,1,1,0,15,9,1,87,0,0,1,72,35
645S87YZ,1,0,0,1,0,0,15,5,0,71,5,1,1,63,259
737U53XH,0,1,1,1,0,1,15,10,1,69,4,1,1,69,110
583R42OQ,0,1,1,1,1,0,25,11,1,80,0,0,1,58,45
372G81AW,0,0,1,1,0,0,25,5,0,45,6,1,1,71,120
494T91DB,1,1,1,0,1,1,25,10,1,40,6,1,1,70,322
714S02EY,1,1,1,0,0,0,15,9,0,46,6,1,1,57,184
680E89LT,0,0,1,0,1,1,15,9,1,36,3,0,1,56,56
239X56YE,0,1,1,1,0,1,15,10,1,82,3,0,1,42,52
805X43VG,1,1,1,1,1,0,25,7,1,74,3,1,1,59,122
609J26NZ,0,0,0,1,1,1,15,7,1,71,2,0,1,56,37
063R30TJ,1,1,1,0,1,1,15,8,0,69,0,0,1,64,375
454E92GZ,0,0,0,1,0,0,15,5,1,89,0,0,1,29,34
853K85LW,0,1,1,0,1,0,25,6,0,28,5,1,1,56,171
677P89NX,0,0,1,1,0,0,15,3,0,63,3,0,1,70,39
307C99KG,0,0,0,1,0,0,15,3,0,55,3,1,1,63,97
076Y85SM,1,0,0,0,0,1,25,8,1,64,4,1,1,46,342
316N40PU,1,0,0,1,0,1,25,4,0,63,4,1,1,58,57
351B76RS,1,1,1,0,0,0,15,10,1,80,4,1,1,71,270
723G60OP,1,1,0,1,0,1,50,7,0,61,1,1,1,45,40
871M17BS,0,0,0,0,1,1,25,11,1,68,1,0,1,56,73
475U68IM,1,0,0,1,0,1,50,7,0,49,3,0,1,52,220
818M11XM,1,0,1,1,0,1,15,4,0,60,3,1,1,72,106
014R02FV,1,0,0,1,1,1,25,3,0,57,2,1,1,73,104
655Q97NW,0,1,1,1,1,1,15,10,1,76,0,0,1,67,105
583F07FV,0,0,1,0,0,0,15,3,0,63,2,0,1,52,51
321E47RS,0,1,1,1,0,1,15,7,1,66,5,0,1,53,163
529B97VN,0,0,1,1,1,1,25,4,0,63,5,1,1,51,162
737P79KF,0,0,0,1,1,0,15,4,1,65,4,1,1,69,46
428K51EV,0,0,1,1,0,0,15,11,0,73,1,1,1,73,71
176F87NB,0,1,0,0,0,0,15,10,0,63,2,0,1,59,79
873B62RF,0,1,1,1,0,1,25,5,0,74,2,1,1,47,66
468C60DK,0,0,1,1,1,1,15,9,1,90,0,0,1,47,58
944Y80SO,0,0,0,1,0,0,15,6,1,43,5,0,1,71,137
786R64OB,1,1,1,0,1,1,50,9,0,71,3,1,1,68,161
877Q32TC,1,0,1,0,0,0,15,2,0,68,0,0,1,48,246
932U94IH,1,0,0,1,0,0,15,6,0,27,3,0,1,60,114
597K77TG,0,0,0,0,0,1,25,7,0,40,5,1,1,58,60
355W86TR,1,0,0,1,1,0,15,5,1,62,3,0,1,59,39
280X15CU,0,0,0,1,0,0,25,6,1,48,2,1,1,67,25
449B28GS,0,1,1,0,1,1,50,4,0,61,1,0,1,63,92
112X43OD,1,1,1,1,1,1,15,10,0,64,2,1,1,68,114
189Q93AP,1,0,1,0,0,0,15,3,0,65,0,1,1,61,48
941L65SQ,0,1,0,0,0,1,15,9,1,83,1,0,1,60,64
143M25NI,1,1,1,1,1,0,15,10,1,45,4,0,1,58,124
525E89ZM,1,1,1,0,0,0,15,4,0,63,3,0,1,0,0
768C49MH,1,1,1,1,1,0,25,4,1,56,6,1,1,75,122
807C78KT,1,1,0,1,0,1,15,10,1,47,1,1,1,57,80
040Z16FU,0,0,0,1,0,1,15,11,1,69,1,0,1,50,79
971D86LL,0,0,1,0,1,1,25,6,1,58,3,1,1,60,59
851O88OP,1,0,1,0,0,0,15,3,0,63,4,0,1,68,84
532H66TD,1,0,0,1,0,0,15,2,0,54,3,0,1,57,42
157R02LE,1,0,1,0,1,1,15,8,1,76,3,1,1,69,63
498T54LI,1,0,0,0,0,1,25,7,1,71,1,0,1,39,87
060Y59OQ,1,0,0,1,0,0,15,3,0,32,4,0,1,70,80
012R41DN,1,0,1,1,0,0,15,3,0,50,0,1,1,52,81
612C23SB,0,0,1,1,1,0,15,10,1,23,2,0,1,65,94
392N05NQ,1,0,1,1,0,0,15,3,0,86,1,0,1,50,79
224E89CF,0,1,0,1,1,0,15,4,1,67,0,0,1,60,67
806W62DE,1,1,1,0,0,0,25,7,0,47,3,1,1,58,145
585P35SF,1,0,0,1,0,1,25,6,1,63,1,1,1,40,82
851H77BQ,1,1,0,1,0,0,50,8,1,51,2,1,1,62,53
783A36SA,1,0,0,1,0,0,15,4,0,45,5,0,1,76,186
944W70TZ,1,0,1,1,0,0,15,3,0,45,1,0,1,65,77
887W08RR,1,0,1,1,0,0,15,3,0,45,3,0,1,58,44
262I28PC,1,0,0,1,0,1,15,8,1,52,0,1,1,63,26
305W78JZ,0,0,1,1,0,0,25,6,0,89,4,1,1,66,165
063W53EG,0,0,0,0,1,1,25,11,1,48,2,0,1,54,45
652X80BJ,0,1,1,0,0,1,25,4,0,57,2,1,1,62,43
760R78LZ,0,0,0,1,0,0,25,6,0,61,4,0,1,38,213
842R07ED,0,0,0,1,0,0,15,3,0,73,3,1,1,67,19
721G46IZ,1,0,0,1,1,0,25,5,0,85,5,0,1,34,160
059D95ZQ,0,1,0,0,1,1,25,10,1,49,1,1,1,54,37
661Y36PE,1,0,1,0,0,0,15,6,0,35,3,1,1,68,64
328K99QN,0,1,0,1,0,1,50,10,1,55,2,1,1,69,141
410K87OD,0,0,1,1,0,1,15,7,1,58,6,1,1,64,126
167J02VG,0,0,1,0,0,1,15,3,1,40,4,0,1,68,80
311X95HV,1,0,0,1,0,0,15,3,0,33,6,1,1,56,50
024I51EN,0,0,0,1,1,0,15,8,1,49,2,0,1,71,71
532Q42UM,0,1,1,1,0,0,15,11,1,84,0,0,1,60,42
254D39DM,1,0,1,0,0,0,15,5,0,61,5,0,1,0,0
847X00FU,1,0,1,1,0,0,15,3,0,67,1,1,1,55,66
737E63OI,0,0,0,1,1,1,15,11,1,75,2,0,1,42,70
024B39IJ,0,0,0,0,1,0,15,11,1,77,1,0,1,37,29
366V95TB,1,0,1,1,0,0,15,3,0,56,6,1,1,72,223
399W89AG,1,1,1,0,1,0,25,4,0,49,4,0,1,70,81
907L46FR,0,0,1,1,0,1,15,3,1,29,3,1,1,68,35
693F71JD,1,0,0,1,1,1,15,5,1,57,5,0,1,59,122
986S96WD,1,0,0,0,1,1,15,7,1,75,4,1,1,62,107
755N31OP,0,0,0,1,1,1,15,4,1,70,0,1,1,51,38
159W72SA,1,0,1,0,0,1,15,6,0,61,4,0,1,59,63
008V28LO,0,0,1,1,0,1,15,6,1,69,4,0,1,56,34
662A44EO,0,0,0,1,0,0,15,3,0,39,0,1,1,68,121
106A60AA,1,0,0,1,0,0,15,3,0,77,2,1,1,63,37
443F58BU,1,0,0,0,0,1,15,11,1,94,4,1,1,67,60
210N21JV,1,1,1,0,0,1,15,3,1,63,1,1,1,66,46
046G97MG,1,1,0,0,1,1,15,4,0,57,4,1,1,46,53
655E39JT,0,0,1,1,1,0,15,10,0,78,2,1,1,60,90
591S84YX,0,0,1,1,0,0,15,3,1,44,4,1,1,65,31
714U33II,1,0,1,1,0,1,15,6,0,57,3,0,1,0,0
932D78CF,1,0,0,1,0,0,25,4,0,55,6,0,1,75,163
201P69UG,0,0,1,1,0,0,15,3,1,69,3,0,1,73,115
002T87IO,0,1,0,1,0,1,15,3,1,68,1,0,1,76,139
683S01ZS,0,0,1,1,0,1,25,10,1,76,6,1,1,48,490
187X34SR,0,0,0,1,0,0,15,3,0,50,4,1,1,63,57
715V73BG,0,0,0,1,0,0,50,6,0,55,5,0,1,61,285
242W61UP,1,0,1,1,0,0,15,3,0,84,1,1,1,68,78
440T60NZ,1,1,1,1,0,0,15,4,0,65,4,0,1,38,269
768O10BX,1,0,1,0,0,1,25,7,0,80,1,0,1,51,75
050M62MX,1,0,1,1,1,1,15,7,0,43,3,0,1,66,137
351Q00ZH,1,1,1,0,0,1,15,11,1,63,1,0,1,51,61
575P25SW,1,1,0,1,1,0,15,10,1,89,4,0,1,51,71
250U16KF,0,1,0,0,1,1,25,3,0,58,5,0,1,63,379
195I64VL,0,1,1,0,1,0,15,7,0,70,1,0,0,75,78
561W35IY,0,1,0,0,1,1,25,8,1,47,6,1,1,73,199
588N59RR,0,1,1,1,1,1,15,5,1,27,4,0,1,63,77
372Y49LW,1,1,1,0,1,1,15,11,1,85,4,0,1,66,109
681M81WP,1,0,0,1,0,0,15,3,0,51,5,1,1,72,140
490Q00OB,0,0,0,0,1,1,15,10,1,77,1,0,1,44,74
228D10LQ,1,0,1,1,0,1,25,9,1,25,6,1,1,68,168
125I72DX,1,0,1,1,0,0,25,6,0,70,5,0,1,67,127
001P45QP,0,1,1,0,1,0,25,10,1,75,4,0,1,72,116
763A34PG,0,1,1,1,1,1,25,6,0,49,2,0,1,56,72
205G28UC,0,0,1,1,0,0,15,3,0,39,1,1,1,53,53
067D71SI,1,1,1,1,1,1,15,9,1,73,3,1,1,58,73
879P09IJ,0,1,1,1,0,0,15,6,1,37,2,0,1,69,62
794X62LQ,1,0,0,1,0,1,25,6,0,68,1,0,1,57,33
497G03ZH,0,0,1,1,0,0,15,5,0,75,5,1,1,74,102
744X32YY,1,0,1,0,0,0,15,3,0,45,2,0,1,52,89
338L78NT,1,0,1,1,0,0,15,3,0,49,5,1,1,54,393
275S38EW,0,1,0,0,0,0,15,11,1,66,1,0,1,55,41
837M27PM,1,0,1,1,0,0,25,2,0,36,6,1,1,64,172
567Y15ED,0,0,1,1,0,0,15,3,1,73,1,1,1,68,50
178W56QI,0,0,1,0,0,1,15,9,1,86,3,1,1,53,307
240X19RU,1,0,0,1,0,0,15,2,0,74,4,0,1,66,102
996I61NO,1,1,0,1,1,1,25,6,0,39,5,1,1,72,95
330A56WV,1,0,0,1,0,0,50,3,0,63,4,0,1,66,67
056D55FW,0,0,0,1,1,1,15,9,0,65,1,0,0,66,55
511C07RB,1,1,0,1,1,1,15,11,1,77,2,1,0,46,71
670Y24SG,1,0,0,1,1,0,25,5,1,58,1,0,1,66,35
553M39JE,1,0,1,0,0,1,15,10,1,60,3,1,1,69,84
794Y60IA,0,0,0,1,0,0,15,8,0,85,5,1,1,69,485
525J59JS,1,0,0,0,0,1,15,11,1,71,3,0,1,63,93
503A96KR,0,0,1,1,0,0,15,11,1,73,3,0,1,65,103
954H18UY,0,0,1,1,0,0,25,10,1,63,5,1,1,52,191
893O07GV,0,1,0,1,0,0,15,8,1,47,2,0,1,67,43
742L40BK,0,1,1,0,0,0,15,5,1,37,4,1,1,67,105
733E91NM,1,0,1,1,0,0,15,3,0,52,5,0,1,72,129
232W12HN,1,1,0,1,0,0,15,4,1,61,6,1,1,68,139
851I16AV,0,0,0,1,0,0,25,3,0,40,0,0,1,49,44
145G30AR,0,0,0,0,0,1,15,3,0,61,6,1,1,33,220
352D34BY,0,1,0,1,1,1,25,8,1,63,6,1,1,55,30
521A32CD,1,0,1,0,0,0,15,3,0,68,3,0,1,58,142
934T72US,0,0,0,1,0,0,25,5,0,66,5,1,1,71,447
628C08QC,0,1,1,0,0,1,25,7,1,55,4,1,0,64,57
683G00PW,0,0,0,0,0,1,15,3,0,76,0,0,1,71,124
915Y26AM,1,0,1,1,1,1,25,6,1,27,4,0,1,54,105
667M89ZM,1,1,1,1,0,1,15,6,0,63,5,0,1,70,58
117M30OI,1,0,0,1,0,0,15,3,1,55,3,0,1,56,85
534R94UO,0,0,0,0,0,1,15,9,0,62,2,1,1,62,67
349H35AA,0,1,1,1,0,0,15,9,1,84,6,1,1,63,363
092Q44QG,1,0,0,1,0,1,15,7,1,39,1,0,1,60,44
505R29FD,0,1,1,0,1,0,15,9,1,79,2,1,1,70,65
742S02PY,1,0,1,1,0,0,25,3,0,37,1,0,1,39,133
413L13CT,0,1,0,0,0,1,25,10,1,63,2,0,1,66,200
417Y84RR,0,1,1,0,0,1,15,4,0,69,3,1,1,72,88
280R34DG,1,0,0,0,0,1,15,8,0,53,1,0,1,69,40
035G80MW,0,1,1,1,1,0,15,11,1,54,4,0,1,44,129
148S15XS,1,0,0,0,0,1,15,10,1,74,0,0,1,43,40
153P59QA,0,0,1,1,1,0,15,8,1,63,5,0,1,69,116
796R03BK,0,0,1,1,1,0,15,8,1,71,5,1,1,34,251
013X95LG,1,1,0,0,1,1,25,4,0,34,6,1,1,75,98
525X27EU,1,0,0,0,0,1,15,4,0,47,3,0,1,53,49
220A51OT,1,1,1,0,0,1,25,4,0,69,3,0,1,53,55
742W18WX,1,0,1,1,0,0,15,2,0,46,3,1,1,62,76
465Z51KS,0,1,1,0,1,0,15,6,0,59,4,0,1,61,58
871U15DA,1,0,1,1,0,0,15,3,0,63,0,1,1,54,107
966N11MQ,1,0,0,1,0,0,15,3,0,65,3,0,1,57,53
207U57LL,1,1,1,0,1,1,50,4,1,81,4,1,1,63,99
070U07MR,1,1,1,0,1,0,15,6,1,79,4,1,1,51,87
358J34HR,1,1,0,1,0,1,15,7,0,53,6,0,1,59,200
762T49EK,1,0,1,1,0,0,15,5,0,39,4,1,1,73,213
566N21EB,1,1,1,0,0,1,15,3,0,63,1,0,1,52,23
395W31WZ,0,0,1,1,0,0,15,4,0,64,4,1,1,71,285
132B33OZ,0,0,1,1,0,0,15,3,1,43,3,1,1,59,81
614X99GA,0,0,1,1,0,1,15,3,1,59,2,1,1,54,68
631E98KS,1,0,1,1,0,1,15,6,0,75,6,0,1,60,107
518P16TC,1,0,0,1,0,1,15,9,1,75,1,0,1,59,115
168O56KI,1,1,1,0,0,0,25,8,0,70,2,1,1,58,63
364F79NF,0,0,0,1,0,1,15,11,1,59,5,0,1,50,79
569O62FD,0,0,1,0,0,0,15,6,0,77,1,1,1,53,54
313T00AV,0,0,0,1,0,1,15,10,0,86,3,0,1,52,81
183D18FS,0,0,1,1,0,0,15,9,0,83,0,1,1,61,65
191W01LX,0,0,1,0,1,0,15,10,1,73,2,0,1,56,54
155D89NV,1,0,0,1,0,0,15,4,0,75,0,0,1,38,82
889D83TX,1,1,1,0,0,0,25,8,0,85,1,1,1,53,166
189K51PL,0,0,1,1,0,1,15,7,0,67,3,0,1,53,46
390C20FT,0,0,1,0,1,0,15,8,1,63,6,0,1,62,144
289H38JG,1,0,0,0,1,1,15,6,0,56,6,1,1,68,593
270H57WA,1,1,0,1,0,1,15,5,1,76,0,0,1,37,43
290B92JW,0,0,0,1,1,1,15,9,1,63,1,0,1,61,153
035E63AC,0,0,1,1,0,0,15,7,1,63,4,0,1,63,44
906E72XV,1,1,1,1,0,1,15,3,0,55,3,0,1,66,88
347R75ET,1,1,0,1,0,0,15,4,0,74,3,0,1,66,40
940E02KG,0,0,0,1,0,1,25,8,1,78,1,0,1,56,52
673M15AQ,1,0,0,1,0,1,15,6,0,45,4,0,1,56,38
746V25PC,1,0,0,0,0,1,15,11,1,81,1,0,1,55,94
270P10BG,1,0,0,0,0,1,15,6,0,31,4,0,1,54,76
009Y55NE,0,1,1,1,1,0,15,10,1,85,1,1,1,71,31
212R84CC,0,0,1,1,0,1,25,7,1,59,2,0,1,68,96
924Q09PO,0,1,0,0,1,1,50,6,0,47,4,0,1,66,77
849X43DJ,1,0,0,1,0,0,25,5,0,62,4,1,1,63,87
615A00GW,1,0,1,1,0,0,15,8,1,81,3,1,1,80,69
482X30WW,0,1,1,1,0,1,25,7,0,73,6,1,1,61,466
496J46TM,1,0,0,1,0,1,15,9,1,44,5,0,1,65,153
488B04KH,0,0,0,1,0,0,15,9,0,63,6,1,1,77,79
504J86JW,1,1,0,0,0,1,15,3,0,49,6,1,1,69,80
126O93AG,1,0,0,1,0,0,15,11,0,63,4,1,1,66,56
468W53DI,1,0,0,1,0,1,15,4,1,40,1,0,1,68,65
712S68LW,1,1,1,1,0,0,15,4,0,54,6,1,1,63,330
784B65VK,1,1,1,0,1,0,25,7,1,41,4,1,1,56,239
224L12KZ,1,1,1,0,1,0,25,9,1,59,2,0,1,72,83
981P31IW,0,0,0,1,0,0,15,5,1,63,1,0,1,52,90
146R14AT,1,1,0,1,1,0,15,11,1,70,3,1,1,59,70
058F67AJ,0,0,0,1,0,0,15,4,1,63,3,0,1,56,44
301R09VO,0,0,1,0,0,0,15,9,1,66,0,0,1,60,50
791Q78MI,1,1,1,1,0,0,15,9,1,70,4,0,1,68,55
889S07BE,1,0,1,0,0,1,25,10,1,89,5,0,1,68,228
582R25IS,0,0,0,1,0,0,15,7,1,76,0,0,1,73,103
521P94ZZ,1,0,1,1,0,1,15,4,1,70,3,0,1,60,153
466D75OH,1,0,0,1,0,0,25,9,1,95,1,0,1,77,570
921I09EP,1,0,1,0,0,0,15,3,0,36,2,0,1,68,54
027S34QT,1,1,1,0,0,1,25,6,0,53,3,0,1,47,242
237Q72PQ,0,1,1,1,1,1,25,5,1,66,5,0,1,42,87
071K70DU,0,1,0,1,0,1,15,4,1,68,3,0,1,47,156
637S02RQ,0,0,0,0,0,1,15,11,1,76,0,1,1,71,196
837S22HH,1,1,0,0,1,1,25,10,1,57,4,1,1,48,55
761Z43RY,1,1,1,0,0,0,15,6,0,53,5,0,1,64,68
015I76WZ,1,0,0,1,0,0,15,8,1,80,1,1,1,60,29
494G28NY,0,1,0,0,1,1,25,4,0,74,2,1,1,42,263
298H42RP,1,0,1,1,0,1,15,4,1,49,4,0,1,73,92
534G64HM,0,0,0,1,0,0,50,3,0,63,4,0,1,75,126
530C18YA,0,0,0,1,0,0,15,7,0,80,1,0,1,36,232
979P96FE,1,0,0,0,0,1,15,4,0,47,6,0,1,73,152
931Z76DD,0,0,0,0,0,1,25,9,1,63,1,0,1,51,49
530Y95JW,1,1,0,0,0,1,15,10,0,63,2,1,1,54,55
258Z34GA,0,0,1,0,0,0,15,3,0,41,1,1,1,58,65
953V71IH,1,1,0,0,1,1,15,10,1,63,5,0,1,65,65
141Q56PD,1,0,0,0,1,1,15,11,1,74,3,1,1,56,73
900N17BN,1,1,1,1,0,0,25,8,0,48,5,1,1,65,125
936Z00ML,0,1,1,0,1,1,15,9,0,29,1,1,1,66,70
586T50LP,1,1,0,0,0,0,15,3,0,88,0,0,1,51,71
030M93MT,1,0,0,0,0,1,25,11,1,75,5,1,1,63,184
625U79PA,0,1,0,1,0,0,15,7,0,63,3,1,1,62,134
701Z87HF,1,1,1,0,1,1,15,8,1,66,3,1,1,57,58
638Q92PE,1,0,1,1,0,0,15,3,0,63,2,0,1,62,67
759S20AA,0,0,1,1,0,1,15,4,1,56,2,0,1,48,109
802W43CG,0,0,1,1,0,1,15,5,1,44,4,0,1,54,72
913O13TT,1,0,0,0,0,1,25,11,1,50,4,1,1,68,84
402M69NI,0,1,1,0,0,0,25,11,1,77,4,1,1,53,80
878C99ZU,0,0,1,0,0,1,50,6,0,34,5,1,1,71,161
084D40HI,0,0,1,0,0,0,15,7,1,40,3,0,1,53,42
444A21JG,0,0,0,1,1,1,15,3,1,65,6,1,1,52,95
717H28AO,1,0,1,0,0,1,15,7,0,78,4,1,1,66,129
177H44KA,0,0,0,1,1,0,15,14,1,60,4,1,1,54,69
413P80CO,0,0,0,1,1,1,15,6,0,43,1,0,1,63,47
912S52EY,1,0,0,1,0,1,15,6,0,46,4,1,1,59,159
025U56FW,1,0,1,0,0,0,15,2,0,51,5,0,1,73,158
814P13WC,1,0,1,0,0,0,15,2,0,74,1,0,1,59,32
664X19NG,1,1,1,0,1,0,15,11,1,87,0,1,1,59,73
878I48KV,1,1,0,0,1,1,15,9,1,46,3,0,1,61,77
298S43LH,0,1,0,0,0,1,15,11,1,63,3,1,1,71,98
691G21WP,0,1,0,1,0,1,15,3,0,69,1,1,1,52,331
360R75XN,1,0,1,1,0,0,25,9,0,71,2,0,1,65,81
638J09XT,1,1,1,1,0,1,15,6,0,63,4,0,1,49,59
379S01DY,0,0,0,1,0,1,15,3,0,74,3,1,1,82,129
501Q95RO,1,1,1,1,0,1,15,6,1,74,5,1,1,65,171
102F23MN,0,0,1,1,0,1,15,5,1,35,4,0,1,61,226
972T16TO,0,0,1,1,0,0,15,7,1,76,3,1,1,62,68
583S04AZ,0,1,0,1,0,1,15,3,1,59,3,0,1,68,57
306J90UM,0,0,0,1,0,0,15,11,1,77,3,0,1,65,258
919B16MC,1,0,1,0,0,0,25,11,0,59,2,0,1,69,103
856C07IN,1,0,0,1,0,0,15,3,0,53,2,0,1,63,47
156B16WH,1,0,0,1,0,0,25,3,0,66,2,0,1,69,228
763N47TG,0,0,1,1,0,0,15,11,1,81,1,0,1,49,141
130N77ED,0,0,0,1,0,1,25,10,1,63,4,1,1,64,77
183P07ME,0,1,1,0,0,1,15,4,0,32,5,0,1,75,93
596I81DA,1,0,0,1,1,1,15,11,1,79,1,1,1,48,109
430G67ZX,1,0,0,0,0,1,15,10,1,63,0,0,1,54,42
563G03YG,1,0,0,0,1,1,15,7,0,75,3,1,1,59,212
306K36XG,0,0,1,1,1,1,15,10,1,58,1,0,1,53,58
243G46MS,0,1,0,1,1,0,25,9,0,47,6,1,1,81,191
216A77VN,0,0,0,1,0,0,15,4,1,63,4,1,1,36,42
762I44YX,0,0,1,1,0,0,25,5,0,53,3,1,1,66,57
092M74OB,0,0,0,1,1,1,25,8,1,69,4,1,1,63,132
408R21JL,1,0,0,0,0,1,15,11,1,80,1,0,1,59,45
399L20LP,0,0,0,0,1,1,50,10,1,82,2,1,1,66,50
086I81JU,1,0,1,1,0,0,15,3,0,43,3,1,1,66,53
812O41VF,0,0,1,0,0,0,25,9,0,65,2,1,1,63,118
