FAKEID,Y2defect,Y1G5,Y1G4,Y1G3,Y1G2,Y1G1,Y1price,YEARS,BACKER,AGE,INCOME,GNDR,OWNHOME,PCTMARR,HOMEVAL
311N03AE,0,0,0,1,0,1,15,9,1,35,3,0,1,62,59
748Q31BU,0,0,1,1,1,1,15,11,1,76,1,0,1,63,51
252C95ZM,0,1,0,1,0,0,15,3,0,77,2,1,1,69,80
968T18BB,0,1,0,1,1,1,25,6,1,41,4,0,1,47,62
036C13OL,1,0,0,1,0,0,15,3,1,63,3,0,0,59,94
308M17GX,1,0,0,0,1,1,15,8,0,71,3,0,0,52,44
764D21WM,0,1,0,0,0,1,15,4,0,60,4,0,1,68,62
985F54BA,0,0,0,1,1,0,25,9,0,46,4,1,1,75,155
823M22KE,1,1,0,0,1,1,15,9,1,61,1,0,1,52,75
374T58OC,0,1,0,0,1,1,15,9,1,48,4,1,1,70,63
117P89IW,1,1,1,0,0,1,15,6,0,47,3,0,0,54,126
508Y20BL,0,0,0,1,0,0,25,8,0,76,3,1,0,76,86
189Y57FY,0,1,1,1,0,0,15,6,0,86,2,1,1,71,140
080D93EF,0,0,1,1,0,1,15,6,1,58,1,0,1,60,62
548A67IE,0,0,1,0,0,1,15,7,1,71,3,0,0,70,68
121K51WP,0,0,0,1,0,0,15,3,1,27,3,0,1,57,316
182W71AP,0,1,1,0,0,0,15,6,0,65,4,0,1,49,62
550E60EF,0,1,1,0,0,0,15,3,0,76,1,1,1,57,78
275Z33VJ,0,1,1,0,0,1,15,5,1,56,3,1,1,60,227
441S03FJ,1,0,1,1,0,0,15,3,1,67,0,0,1,68,90
738I57EY,1,0,0,1,0,0,15,3,0,61,5,1,1,57,138
579F32LD,0,0,1,1,0,0,15,6,0,63,3,1,0,27,201
728E85IL,0,1,0,1,0,1,15,4,0,62,0,0,1,41,87
310W87NU,0,0,0,1,0,0,15,3,0,56,4,0,1,63,61
967T31PX,1,0,0,1,1,0,25,6,0,60,0,0,1,32,49
570D45VC,0,1,1,1,0,0,15,4,0,84,3,0,0,62,108
246N46MS,0,0,1,1,0,1,25,6,0,63,0,1,1,33,77
465K80DT,1,0,0,1,0,1,15,4,1,50,2,1,1,66,85
385Z98JC,0,1,0,0,0,0,15,4,0,42,4,1,1,60,108
979U85JO,0,1,0,1,1,1,15,11,1,79,3,0,0,51,39
965C93DT,0,1,0,1,0,1,25,9,1,54,4,0,1,64,101
324J13HW,0,1,1,1,0,1,15,3,0,33,0,0,1,40,31
649T19WH,0,1,1,1,1,1,15,6,1,63,0,0,1,63,80
608O37VS,0,0,1,1,0,0,15,5,0,63,5,0,1,59,146
916I57SP,0,1,1,1,0,0,15,9,1,63,3,1,1,70,58
407B42WN,1,0,0,0,1,1,15,7,1,63,3,0,0,55,79
875N18VZ,0,0,1,0,0,0,25,7,1,56,5,0,1,60,65
383G77NY,0,0,1,0,0,0,25,4,0,61,0,0,1,46,67
560G15SE,1,0,0,1,0,0,15,3,1,63,4,0,1,69,134
130W38OB,0,1,1,0,0,1,50,5,0,42,3,0,1,48,202
885V73MC,0,1,1,0,0,1,15,7,1,39,4,0,1,51,45
126X03FR,0,0,0,1,0,1,25,9,0,44,3,1,1,43,105
397P85II,0,0,1,1,0,0,25,4,0,46,1,1,1,52,42
941G94AC,1,1,0,0,0,0,50,9,0,71,2,0,1,36,69
149Q60II,1,1,1,1,0,1,15,4,0,45,3,1,1,59,318
038O33QN,1,0,0,0,1,1,15,10,1,68,3,1,1,60,73
978V93YD,1,1,0,0,1,1,15,6,0,68,5,1,1,64,322
642R23KG,0,0,1,1,1,0,15,6,1,47,6,1,1,65,590
305P02IF,1,0,0,0,1,0,15,9,1,79,0,0,1,63,42
962L72EU,0,1,0,1,0,0,25,4,0,63,4,0,1,69,124
844P41CY,1,0,1,1,0,0,25,4,0,34,6,1,1,84,247
465L83VS,1,0,1,1,0,0,15,3,0,33,4,0,1,56,76
257E46RS,0,1,0,0,0,1,15,9,1,70,1,1,1,64,71
105V34FS,0,0,0,0,0,1,25,5,0,43,1,0,1,67,86
142R47QD,1,0,1,1,0,0,15,3,0,63,3,0,0,41,161
915J44QL,0,1,1,0,0,0,15,6,0,63,6,1,1,72,238
359S32OH,1,0,1,1,0,0,15,3,1,63,1,0,1,56,76
976W35WL,0,0,0,1,1,1,15,10,1,58,3,0,0,69,40
301V03DE,1,0,1,1,0,0,50,2,1,69,0,0,1,36,41
190W03CE,1,0,0,0,0,1,25,8,0,53,6,1,1,54,110
777S25BJ,1,0,0,1,0,0,25,5,0,63,3,1,0,65,270
254Q27UQ,0,0,1,0,1,1,15,11,1,82,0,0,1,64,41
407B01SK,1,1,0,1,1,0,50,6,0,85,3,0,1,61,93
169A04KF,1,0,1,1,0,1,15,4,0,63,3,1,1,41,243
024C92LS,0,0,1,0,0,1,15,5,0,63,0,0,1,47,29
795R22HU,0,1,0,0,0,0,25,4,0,39,2,0,1,52,54
043U95YI,0,1,1,0,0,0,25,7,0,36,3,0,0,68,50
387X10LY,0,0,0,0,1,1,15,11,1,41,0,1,1,47,42
359Q55GV,1,0,1,0,0,0,25,11,1,70,0,0,1,56,46
810R27VF,0,1,0,1,0,1,15,5,1,85,0,1,1,65,56
414O84UX,1,1,1,0,1,0,25,9,0,35,6,1,1,56,229
000J83OU,1,0,0,0,1,1,15,8,1,63,3,0,0,67,79
938U67BA,1,0,0,0,0,1,25,4,0,69,3,0,1,56,190
432A04MD,1,1,1,1,0,0,25,5,0,42,6,0,1,78,154
290S31YX,1,0,1,1,1,1,25,6,1,81,1,0,1,60,46
870F22UK,1,0,0,1,0,0,15,9,1,84,4,1,1,65,75
716F45NF,0,1,1,0,0,0,15,4,0,68,3,1,1,74,111
671U64AK,1,0,1,1,0,0,50,7,0,45,5,0,1,70,247
298Q52GO,1,0,1,1,0,0,25,2,0,63,3,1,0,66,67
570J92MF,1,1,1,1,0,1,15,10,1,63,3,0,0,51,117
500E56NZ,0,0,0,0,0,1,50,7,0,63,3,0,0,69,116
368Q15RP,0,0,1,1,1,1,15,8,1,63,3,0,0,68,158
780L25RP,0,1,1,1,0,0,15,10,1,69,3,1,1,51,54
023Z89SK,0,0,1,0,0,1,15,3,1,63,3,0,1,41,203
915Q62XM,0,0,0,1,0,0,50,11,1,67,5,0,1,54,63
244B02IB,1,1,1,1,1,0,15,6,0,41,1,1,1,63,33
153H63GC,1,1,0,0,0,1,25,4,0,35,6,0,1,72,106
677T26TS,0,1,1,1,1,0,15,8,1,85,5,1,1,65,59
878Q96FB,0,0,0,1,1,1,15,4,1,37,0,0,1,57,160
486N35TZ,0,0,0,1,0,1,25,6,1,83,0,1,1,55,81
418L10BP,1,0,1,1,0,0,15,3,0,36,3,0,0,56,43
456M11PS,1,0,1,1,0,0,15,2,0,45,1,1,1,62,83
660Q54SS,0,1,0,1,1,0,25,7,0,63,3,0,0,73,134
357C71NW,0,1,1,0,1,1,15,9,0,63,6,0,1,69,68
126O44YU,0,1,1,1,0,1,15,10,1,83,1,0,1,56,151
110O08BS,1,0,1,0,0,1,25,4,1,45,2,0,1,65,84
564D94IU,1,0,1,1,0,0,15,2,0,63,3,0,0,52,516
448P24VW,1,1,1,1,0,1,15,4,1,63,1,0,1,0,0
923T05GP,0,1,1,0,1,1,25,6,1,71,3,0,0,31,178
419N57GO,0,0,1,1,0,0,15,3,0,63,3,0,0,41,63
306K98DE,0,0,1,0,1,0,15,9,0,87,0,0,1,45,83
188Q36OP,1,0,0,1,0,0,25,3,0,63,3,0,0,35,0
682X95XT,1,0,0,1,1,1,15,8,1,93,0,0,1,0,0
788D03RD,0,0,0,0,1,1,15,6,1,44,5,1,1,45,102
346W03TZ,1,0,1,1,0,0,15,3,0,39,0,0,1,62,101
471R28TP,1,1,0,1,0,0,25,6,0,63,0,0,1,68,34
370D27XI,0,0,0,1,0,0,15,7,1,63,3,0,0,66,54
076O34YU,0,1,0,0,0,1,15,11,1,63,2,1,1,67,41
661X78RW,1,0,0,0,0,1,15,6,0,50,3,1,0,65,61
541M84HT,1,0,0,1,0,0,15,9,0,55,4,0,1,48,34
611Q50DY,1,0,1,0,0,0,15,3,0,41,5,1,1,62,227
663T50BW,1,0,0,0,1,0,15,10,1,60,3,1,1,48,235
436H40EP,0,1,1,0,0,0,50,9,0,73,4,0,1,62,94
951I57YW,1,0,1,1,0,0,15,3,0,69,3,0,1,54,180
922R33SH,1,0,0,0,0,1,15,7,1,39,3,0,1,65,153
319V11TF,0,0,0,1,1,1,25,7,0,55,3,1,1,66,89
646W22HY,0,1,1,0,0,1,15,8,1,63,3,0,0,63,33
516K78KG,0,0,0,1,1,1,15,5,1,37,3,1,1,64,31
828W79QA,1,1,0,1,1,1,25,4,1,44,3,0,0,30,53
790E57FB,0,1,1,0,0,0,15,4,0,63,3,0,1,41,84
020M79CW,0,0,0,0,1,0,15,9,0,88,1,0,1,57,90
694R67HU,0,0,1,1,0,0,25,5,0,53,5,1,1,65,107
727D61MZ,0,0,1,0,0,0,15,6,1,72,2,0,1,56,256
586K28BL,0,0,0,1,0,0,15,11,1,36,2,0,1,54,116
869W76GE,0,1,1,1,0,1,15,10,0,58,2,1,1,66,78
441T42HC,0,1,1,1,0,0,25,4,0,58,0,1,1,72,44
767B49QL,1,1,0,1,1,1,25,9,1,74,3,1,1,61,75
683Q35ZK,0,0,0,1,0,1,15,6,0,50,3,1,1,71,103
840O33ME,1,0,0,1,0,1,25,9,1,82,3,0,1,56,276
775Y75RQ,0,0,0,1,1,1,15,4,1,40,3,0,1,40,57
650Z04XQ,0,0,1,1,1,0,25,6,1,81,4,1,1,65,110
448T37YU,0,0,1,1,0,1,50,5,1,63,3,0,0,45,50
448D09EL,0,1,0,1,0,1,15,3,1,51,3,0,0,55,192
823V70HD,1,0,1,1,0,0,15,8,1,63,0,1,1,45,29
890J58JI,1,1,0,1,0,0,15,3,0,53,6,0,1,54,186
510U32BZ,0,0,1,0,0,0,25,7,0,67,5,1,1,65,364
900E61TU,1,1,1,0,0,0,25,3,0,34,1,0,1,51,161
321Y75EJ,1,0,0,1,0,1,15,9,1,65,2,0,1,63,47
730S23IU,0,0,1,1,0,0,15,5,0,63,3,1,0,71,118
575Y79GY,1,1,1,0,0,1,15,11,1,81,2,0,1,65,65
532S55XG,1,0,0,0,1,1,25,10,0,79,3,1,0,75,179
032E74OT,1,1,1,1,1,0,15,7,0,39,3,1,1,63,104
570J73AH,1,1,0,0,0,0,25,4,0,71,5,0,1,72,72
997M77OB,0,0,0,1,1,1,25,4,1,63,3,0,0,68,60
429U16VT,1,0,1,0,0,1,25,8,1,63,3,0,1,68,58
216I35TM,0,0,1,1,1,1,15,10,1,59,0,0,1,47,34
448K58DZ,0,1,0,0,0,1,50,7,0,41,2,1,1,66,74
015T76TT,1,0,1,0,0,0,25,7,0,69,3,0,0,45,80
896S13PM,0,0,0,1,0,0,15,9,1,84,0,1,1,54,330
885D03MJ,1,1,1,1,0,0,15,7,1,42,3,1,1,73,71
476B96OI,0,0,1,1,1,1,15,6,1,63,3,1,0,30,70
280P30GY,1,0,1,1,0,0,15,4,0,37,3,0,0,73,133
661O43UY,1,0,0,1,0,0,25,4,0,27,0,1,1,70,33
699U42MR,1,0,0,0,1,1,25,7,0,63,3,0,0,30,104
015D72RV,0,0,0,0,0,1,15,5,1,79,5,0,1,71,80
785Z09DU,1,0,1,1,0,0,15,4,0,39,2,0,1,71,214
871W88EQ,0,0,0,1,0,0,15,10,1,64,3,1,0,57,135
495X53AA,0,0,1,1,0,0,25,10,1,81,3,1,1,63,76
630P74TB,0,0,0,1,0,0,15,6,0,61,3,1,1,65,47
481S38WL,0,1,1,0,0,1,15,10,1,75,1,1,1,31,19
314V01CG,1,0,1,1,0,0,15,3,0,63,3,0,0,57,116
604W72XC,0,1,0,1,0,1,15,6,0,63,5,0,1,64,288
222F86VJ,0,1,1,0,1,1,15,8,1,73,4,1,1,61,62
788D66SS,0,1,0,1,1,0,15,7,0,62,0,0,1,56,70
897G51DJ,0,0,0,1,1,1,15,7,1,71,3,0,0,68,54
188X11CC,0,0,0,0,1,0,50,9,1,91,3,0,0,56,73
206X19NC,1,1,1,1,1,1,15,9,1,63,3,1,0,40,26
855G01KY,1,0,0,0,1,1,15,10,1,54,3,1,0,66,32
723T16BO,1,0,0,1,1,1,25,7,1,73,0,1,1,70,44
324J80DV,1,0,1,1,0,0,15,2,0,63,3,0,0,36,136
619V20BX,1,0,0,0,1,0,15,9,0,77,5,1,1,80,154
683N06LS,0,0,1,0,1,0,15,9,1,63,1,0,1,51,81
175V08XJ,0,0,0,1,0,1,15,7,1,67,2,0,1,57,65
733B17GJ,1,0,1,1,0,0,25,5,0,82,1,0,1,27,21
447B32VM,1,0,0,1,0,0,50,4,0,54,6,0,1,69,447
216Y22GZ,1,0,0,1,0,0,15,9,1,41,6,1,1,64,60
093I13ZL,1,0,0,1,0,0,15,10,1,49,4,0,1,73,82
366N44FT,0,0,0,1,1,0,15,8,0,63,3,0,0,22,116
422H85JK,0,0,0,1,1,1,50,11,1,63,1,0,1,50,28
507O65FJ,1,1,0,1,1,1,15,8,1,69,4,1,1,53,193
841R29QV,1,1,0,0,0,0,15,4,0,69,3,0,1,67,511
979H90YJ,0,0,1,0,0,0,15,11,1,63,1,0,1,76,58
045I26AC,1,1,0,1,0,0,25,7,1,62,4,1,1,66,125
759J09ZY,0,0,0,1,0,0,15,6,1,57,5,1,1,64,114
823T13AC,1,0,1,1,0,0,15,2,0,63,3,0,0,57,133
691N26EK,0,0,1,0,0,0,25,7,0,41,0,0,1,66,42
857I31XO,1,0,1,1,1,1,15,5,1,66,0,0,1,65,321
596X18PK,1,0,0,0,0,1,15,3,0,63,3,0,0,65,124
395G68RA,1,0,1,0,0,0,25,5,0,43,6,1,1,69,226
099Q44FS,0,0,0,1,1,0,50,9,0,26,4,0,1,72,95
629J09NW,1,1,0,1,1,1,15,7,1,77,3,0,0,58,248
374S53JM,0,1,0,0,1,1,15,5,1,35,3,1,0,68,53
069T48XQ,1,1,0,0,0,1,15,5,0,41,4,0,1,71,72
584Z23VP,0,0,0,0,0,1,25,6,0,63,3,0,0,70,109
650Q16QG,0,0,0,1,0,1,50,9,1,68,3,1,0,78,95
938H13OK,0,0,0,1,0,0,15,4,0,68,1,1,1,67,47
045P41UM,1,1,1,1,1,0,15,10,1,59,3,1,1,77,90
911C58QK,1,0,0,0,1,1,15,10,1,81,4,1,1,50,78
557T24WZ,0,1,1,0,0,0,15,11,1,80,3,1,1,42,76
105J39IJ,1,0,0,1,0,1,15,5,1,77,1,0,1,56,33
718J30OY,0,0,0,0,0,1,15,8,1,77,4,1,1,57,58
019I49CB,1,0,1,1,0,0,15,3,0,47,3,1,1,62,83
081S47BW,1,0,1,0,0,0,25,11,1,39,4,1,1,72,72
453A31IM,0,1,0,1,1,0,25,9,1,25,3,0,0,26,414
219S64OU,1,1,1,1,1,1,50,10,1,63,4,0,1,48,92
095N95AO,0,0,1,1,0,0,15,2,0,66,0,0,1,66,80
250O28ZZ,1,0,1,1,0,0,15,3,0,29,1,1,1,68,27
432O30ZD,1,0,0,0,0,1,15,10,1,88,1,1,1,55,110
582Z57MI,0,0,0,1,0,1,15,6,1,46,4,1,1,59,47
555Q82EX,1,1,1,0,1,0,25,6,1,75,4,1,1,53,46
096Z99KF,0,1,0,1,1,1,15,7,1,71,2,1,1,73,81
047P53EY,1,0,0,0,1,0,15,4,0,62,0,0,1,52,59
345Z61FW,1,1,1,0,1,0,15,7,1,60,4,1,1,76,77
300V11UY,0,1,0,0,1,0,15,8,1,74,3,1,1,53,54
648Y31WN,0,0,1,1,0,0,15,3,1,25,6,1,1,29,307
797S33GT,0,0,1,0,0,1,15,3,0,55,2,0,1,64,72
938U43WU,0,0,1,0,0,1,25,3,0,63,3,0,0,60,133
909S18US,1,0,0,1,1,1,50,6,0,63,3,1,0,68,73
803R72KL,0,1,1,0,1,1,15,10,1,63,4,1,1,64,67
091F08MM,1,0,0,1,0,1,15,11,1,59,3,0,0,68,63
580Z80JU,1,0,1,0,0,1,15,6,0,70,0,1,1,66,132
996K74PT,0,0,0,0,0,1,15,8,1,80,4,0,1,70,89
345D22LR,0,1,1,1,0,1,15,4,0,63,3,0,0,55,47
352V55ZZ,1,0,0,1,0,0,15,3,0,65,6,0,1,62,221
358A27DS,0,0,0,1,1,1,25,8,1,49,5,1,1,53,109
010R47EA,0,0,1,1,0,0,25,6,0,36,2,0,1,61,55
005D72SR,1,0,1,0,0,0,15,3,0,50,4,0,1,59,94
129W38JY,1,1,1,1,1,1,25,5,0,14,5,0,1,70,570
084T30UX,1,1,1,0,0,0,25,3,0,42,3,1,0,41,238
478F32TB,0,0,0,0,0,1,15,6,1,41,4,0,1,50,229
014Y67GR,0,1,0,0,0,1,15,10,1,63,0,0,1,62,56
494D22LK,0,1,0,0,0,1,15,5,0,91,1,0,1,47,45
650R72SO,1,0,0,1,0,1,15,6,0,47,4,1,1,69,62
356K04PE,1,0,0,0,1,1,25,10,0,63,3,0,0,69,91
534G55OH,0,1,1,1,1,1,15,8,1,80,1,0,1,66,187
668H49BE,0,0,1,0,0,0,25,7,0,47,4,0,1,65,55
890Y74BK,0,0,1,1,0,0,50,7,1,52,3,0,0,69,113
923V74JG,1,0,0,1,0,0,50,4,0,63,4,0,1,32,67
670M94EU,1,0,0,1,0,1,25,8,1,82,1,1,1,68,79
365S53XC,1,1,1,1,0,1,25,4,0,56,3,0,1,69,52
613J90FR,0,0,0,1,0,0,15,3,0,63,3,1,0,67,77
818V42NO,0,0,0,1,0,0,15,7,1,49,3,1,1,70,57
449N55MO,0,1,0,0,1,0,15,8,1,65,3,1,0,60,65
013B96TH,1,0,1,1,0,1,15,4,0,63,3,0,1,41,79
362W12VO,1,0,1,0,0,1,15,11,1,49,5,0,1,62,66
544P99PA,0,0,0,1,0,0,15,6,1,87,3,1,0,59,168
092P80WY,1,0,0,0,0,1,25,3,0,55,6,1,1,67,220
468L49AL,1,0,0,1,1,1,15,10,1,69,1,0,1,36,51
320Y43KA,1,0,1,1,0,0,15,3,0,63,3,1,0,68,135
612F30ST,0,1,1,1,0,0,25,7,1,66,1,0,1,67,118
454C52FB,1,0,0,0,1,1,25,10,1,63,6,1,1,72,109
210O31QH,1,1,0,0,0,0,15,4,0,46,2,0,1,67,39
147Q69TG,1,0,0,0,0,1,25,11,1,78,1,1,1,58,82
912H74PV,0,0,0,1,1,1,25,5,1,53,2,0,1,56,40
849H91LK,0,0,0,1,0,0,25,8,0,63,3,1,0,36,80
250N01EX,0,1,1,0,0,1,50,10,1,75,6,0,1,60,55
164U48II,1,0,1,1,0,0,50,4,0,47,2,0,1,61,62
780O89NN,0,1,0,1,0,0,15,4,0,63,3,1,0,56,45
142R17WH,1,0,1,0,0,1,25,5,0,55,1,0,1,69,80
275G81MW,0,1,1,1,1,1,15,11,1,76,1,1,1,58,70
850V75GN,0,0,0,0,1,1,15,6,1,68,1,1,1,72,97
753Z18XC,0,1,0,0,0,1,15,8,0,71,5,0,1,43,279
622D04KM,0,1,0,1,1,1,15,11,1,63,0,1,1,46,47
182A02EA,0,1,1,0,0,0,25,8,0,83,0,0,1,0,0
099O39UA,0,0,0,1,1,1,15,7,1,39,5,1,1,72,93
981N88TD,0,0,1,0,0,0,25,5,0,55,5,1,1,47,237
511Z62OW,0,0,1,1,0,0,15,10,1,74,5,1,1,57,35
280U77IX,1,0,1,1,0,1,15,6,1,60,1,0,1,60,63
214T83PS,0,1,1,0,0,1,15,11,1,63,3,0,0,65,71
845P71SU,0,1,1,1,1,0,15,10,1,63,0,0,1,70,68
545O06LB,1,1,1,1,0,1,15,9,1,63,1,1,1,49,100
601I72MK,0,0,0,0,1,0,15,10,1,82,1,0,1,62,95
915O93BW,0,0,1,1,0,0,25,6,1,63,3,0,0,40,104
030H51XA,1,0,0,0,0,1,15,4,0,44,3,1,0,59,121
859B69DE,1,0,0,0,0,1,25,3,0,37,6,0,1,67,140
448S44VV,1,0,1,1,0,0,15,3,1,45,3,1,1,69,96
762G43HZ,0,0,0,1,0,0,15,8,0,76,4,0,1,72,189
376X67VB,0,0,0,1,0,0,25,7,0,63,4,1,1,65,122
825R45PD,1,0,1,1,1,0,15,11,1,76,1,0,1,61,87
196Q90BC,1,1,0,1,0,0,25,4,0,48,1,0,1,39,64
199V12MY,0,0,1,1,0,0,25,3,0,63,2,0,1,63,60
968W35JQ,0,0,0,1,1,1,25,9,0,69,4,0,1,64,83
805T44FZ,1,0,1,0,0,0,15,3,0,58,1,0,1,28,119
791S77YH,0,0,1,1,0,0,25,11,1,63,1,1,1,64,53
872O05HV,0,1,1,1,1,0,15,7,0,82,3,1,1,65,152
541V59ZB,1,0,1,1,0,0,25,3,0,45,6,1,1,58,81
213E68LU,1,0,1,1,1,1,25,6,1,81,0,0,1,52,164
103R64HX,0,1,0,1,1,0,15,4,0,49,6,0,1,45,107
590O76LF,1,0,1,0,0,0,15,3,0,65,6,0,0,68,154
222U96BP,1,1,1,1,0,0,15,3,0,63,3,1,0,61,73
229I93CE,0,0,1,1,1,1,15,4,1,63,4,1,1,61,91
917F41NT,0,1,0,1,0,1,15,10,0,79,1,1,1,67,57
523Y19QZ,1,0,0,1,0,0,25,9,1,44,3,0,0,71,147
335R47NP,0,0,0,1,1,1,15,6,1,37,3,0,0,44,72
054K67RF,1,1,1,1,0,1,25,7,1,79,1,1,1,57,273
601K73AJ,1,0,0,0,0,1,50,5,0,79,0,1,1,58,68
147N43TL,1,0,1,0,0,0,15,3,0,56,3,0,0,60,43
660B58OZ,1,0,0,1,0,0,15,6,1,77,4,0,1,66,82
135W13BB,0,0,0,1,0,1,15,11,1,85,5,1,1,62,95
026O80VN,1,0,1,1,0,0,25,2,0,63,3,1,0,71,326
284C45ID,0,1,0,1,1,1,15,7,1,74,6,1,1,53,26
405B99RZ,0,0,0,1,0,1,15,7,1,53,3,0,0,71,152
232T60DR,1,1,0,0,0,1,50,8,1,63,6,0,1,74,191
220C47VI,0,1,1,0,1,0,15,9,1,28,2,1,1,56,67
183C58NI,1,1,0,0,0,0,15,4,0,63,3,0,0,28,44
075K96JO,0,1,0,0,0,1,15,4,0,79,5,1,1,63,168
509D79JT,1,0,0,1,0,1,15,10,1,40,3,0,0,62,54
081H54QJ,1,0,1,0,0,0,15,3,0,41,4,0,1,61,95
377K12EO,0,0,0,0,1,1,15,10,1,69,1,0,1,58,57
983O89XK,1,0,1,1,0,0,15,8,1,82,4,1,1,63,120
499Z53XY,0,1,1,0,0,1,25,6,1,81,1,0,1,58,49
356R80YQ,0,0,0,1,1,0,25,10,1,74,1,1,1,64,66
808X60FJ,0,0,0,1,0,0,15,7,1,63,1,1,1,45,24
773C30FZ,0,0,1,1,1,1,15,11,1,81,4,1,1,62,62
396E95LY,1,1,0,0,0,0,15,8,1,57,4,1,1,47,180
070A90PN,1,0,0,1,0,0,15,8,0,55,1,1,1,55,179
914H99TR,0,1,0,0,0,0,15,10,1,64,3,1,1,58,209
932J38FT,1,0,1,1,0,1,15,11,1,63,4,1,1,63,173
587Y94VK,1,1,0,1,0,0,15,6,0,63,3,0,0,63,62
202U35YS,1,1,1,0,0,1,15,4,1,57,3,0,1,63,55
170X77DZ,1,0,0,1,0,0,15,3,0,81,5,0,1,63,161
984B47TV,1,1,0,1,0,0,15,11,1,85,1,0,1,45,158
810X31OH,1,0,0,1,0,0,15,6,1,63,3,0,0,71,141
560V10TP,0,1,0,1,0,1,15,8,1,52,4,0,1,71,82
719C39VR,0,1,1,0,0,0,50,9,0,51,1,0,1,71,82
256K13LO,1,0,1,0,0,0,25,2,0,43,4,1,1,35,77
662Z43CP,1,0,1,1,1,1,15,11,1,84,2,0,1,62,44
980K70DO,0,0,1,0,0,0,15,10,1,73,1,1,1,70,124
622N76GS,0,0,1,1,0,1,15,11,1,63,5,0,1,57,80
675I87GI,0,1,0,1,1,1,15,7,1,70,6,1,1,60,57
655S05DY,0,1,0,1,1,1,15,11,1,63,3,0,0,50,56
341M91EI,0,1,1,1,0,1,15,10,1,70,1,0,1,29,112
167V26TL,0,0,1,1,0,1,15,11,1,12,4,1,1,73,193
645A62PA,0,0,1,1,0,0,50,4,0,63,4,1,1,60,266
854P91DD,0,0,1,0,1,0,50,8,1,74,3,1,1,43,42
828I66QK,0,0,0,1,1,1,15,4,1,53,3,0,1,47,102
443V72XF,0,1,0,0,1,1,25,7,1,63,3,1,0,11,84
083H93FQ,0,0,1,1,1,1,15,6,1,45,6,0,1,72,248
177I16XL,0,0,1,1,1,1,15,4,1,33,4,1,1,53,93
514F59DU,0,0,1,1,0,0,25,5,0,52,4,0,1,45,51
807W64KY,1,0,1,1,0,0,15,2,0,85,0,0,1,62,69
143C07FD,1,1,1,0,0,1,15,6,0,56,3,0,0,65,128
470E47XB,1,0,0,0,1,1,25,4,0,51,3,1,1,64,57
954I18RQ,0,0,1,0,0,0,25,4,0,79,4,1,1,67,112
291A57VZ,0,0,0,1,0,0,15,11,1,58,4,0,1,46,52
954H29AZ,0,0,0,1,0,0,25,11,1,63,4,1,1,49,73
597M56JZ,1,0,0,1,0,0,25,7,1,73,3,0,1,70,75
882K79QF,0,1,0,0,1,1,25,11,1,78,4,1,1,54,32
464Z19YY,1,0,1,0,1,1,15,11,0,80,3,0,0,36,55
421F41HH,0,1,1,0,1,1,25,9,0,63,3,0,0,65,131
439S47FD,0,1,0,0,1,0,15,4,0,63,3,0,0,49,65
246H84TO,1,0,1,0,0,0,15,10,1,81,2,1,1,57,225
226S37RP,1,0,1,0,1,0,15,11,1,71,4,1,1,60,57
842U55HH,1,0,1,1,0,0,15,3,0,63,3,1,0,66,51
944D31BB,0,1,1,1,0,1,15,11,1,83,0,0,1,74,76
071V54YP,0,0,0,1,0,0,25,9,1,75,4,1,1,56,143
751H12XM,1,0,1,1,0,0,15,6,0,91,1,0,1,75,62
414Y56BE,1,0,0,1,1,1,50,7,0,59,3,0,1,44,49
706L49HH,0,0,0,0,0,1,15,3,0,31,5,0,1,63,74
507R74VG,1,1,0,0,0,1,15,6,0,63,3,0,0,37,51
382F48UE,1,0,1,1,0,0,15,3,0,63,3,0,0,54,52
269M44FY,1,0,0,0,0,1,15,11,1,89,3,0,1,63,38
046T10JJ,1,1,0,0,1,1,15,4,0,72,3,0,0,58,118
035C47LH,0,0,1,1,0,0,15,5,1,79,2,1,1,34,276
208X54PN,1,0,1,0,0,0,15,4,0,42,4,0,1,70,70
006D45BR,1,0,0,1,0,1,25,7,1,54,1,0,1,73,78
950I12PA,0,1,0,0,0,1,15,4,1,86,3,0,0,70,220
093Q88WB,1,0,1,0,0,0,25,4,0,61,6,0,1,70,71
091G17PT,1,1,1,1,0,0,15,10,1,95,4,0,1,59,243
365L11ME,1,0,1,0,0,0,15,3,0,63,0,1,1,66,93
101C93GZ,0,0,1,1,0,1,15,3,1,68,2,1,1,69,36
395I14AN,0,1,0,0,0,0,15,5,0,63,0,0,1,67,176
165O52NC,1,1,0,1,1,0,25,3,0,47,4,1,1,69,86
199Z64YM,1,1,1,0,0,0,15,4,0,63,3,1,0,65,82
980D24GS,1,0,0,1,0,0,15,6,1,61,4,1,1,65,49
235S55EF,0,1,0,0,0,1,25,5,0,64,3,1,0,58,78
322B72HX,0,1,1,0,0,1,25,11,1,65,2,0,1,69,36
199C48AL,1,1,1,0,0,1,15,9,0,55,4,1,1,60,515
564H58XX,1,0,0,1,0,1,50,8,0,65,3,1,0,69,111
416Q37AU,1,1,1,0,0,1,15,4,0,63,4,0,1,53,47
554Y63OZ,1,0,0,0,0,1,25,4,0,83,0,0,1,72,331
677K61NU,0,0,1,1,0,0,15,3,0,38,6,0,1,79,194
962D47GW,1,1,1,0,1,0,25,10,0,70,4,0,0,74,161
